;0;1
S2;1.8622095147477615;0.8137077824859904
S3;0.8981105954746729;1.0
S5;1.5106521500592982;1.0
S6;0.7212479823620032;1.0
S7;0.991897933745503;1.0
S10;0.875582006058975;1.0
S11;0.5739894297523819;0.9510552689109982
S13;1.4963543871047256;1.0
S14;4.74676147461647;1.0
S16;2.181403701743224;1.0
S18;0.923431473541765;1.0
S19;2.0771096668394513;0.759456409690071
S20;1.473459063322885;0.816835013381323
S22;1.3519780651473488;1.0
S24;2.233991251198198;0.7614773491392981
