;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S14;Color left;0.020562436;0.017127964;0.047998946;0.043079283;0.020223454;0.01868977;0.059012532;0.065144096;0.021606396;0.019760717;0.055792896;0.070852063;0.021075296;0.018520429;0.052476081;0.048334879;0.020899593;0.017809748;0.051942535;0.051396844;0.019008407;0.015162852;0.035021002;0.028715188;0.017008927;0.014539784;0.032510316;0.024107125;-1.00281;-4.74393;0.81423;7.07826
S15;Color left;0.053279594;0.026300238;0.027145578;0.01862855;0.05780257;0.028721848;0.03177934;0.020170563;0.059295882;0.028656953;0.031226105;0.01953091;0.05088672;0.025336937;0.02630353;0.019264439;0.045036203;0.023572074;0.028030424;0.019280333;0.037480552;0.020693719;0.026644108;0.015246624;0.033420375;0.019317929;0.024190987;0.014902039;12.9996;0.119873;-3.8631;-5.81267
S16;Color left;0.052184029;0.030395885;0.013428939;0.022153389;0.052684922;0.032779863;0.015630437;0.028631748;0.052548225;0.031112596;0.015433119;0.031207891;0.052093538;0.030618626;0.013148183;0.020883986;0.05409571;0.031388414;0.013774332;0.02627298;0.044560801;0.024725018;0.01186969;0.018708246;0.041128604;0.025723636;0.010913017;0.016393067;13.9391;3.43478;-7.14626;-3.48773
S18;Color left;0.018211548;0.02762369;0.035213736;0.040971158;0.01810143;0.029012036;0.039640672;0.049710979;0.018440307;0.031956398;0.045669808;0.059414793;0.017754711;0.026398852;0.034168153;0.046606848;0.017454962;0.026114591;0.03750598;0.05059675;0.016753755;0.025705266;0.040047993;0.038425365;0.014386409;0.022440048;0.031765799;0.035394215;-2.38755;1.70735;-1.67953;6.52585
S22;Color left;0.044270596;0.03168752;0.014116632;0.03610931;0.04190946;0.030718944;0.013932261;0.036471665;0.040278359;0.029682812;0.013439805;0.03764999;0.040533654;0.031123104;0.014257143;0.036116953;0.038446606;0.030318453;0.013820334;0.035510845;0.03532259;0.029133982;0.014027308;0.03568315;0.034257949;0.028224183;0.0154435;0.036325174;8.64123;3.85451;-7.01039;2.40376
S23;Color left;0.04928133;0.032561368;0.025744472;0.021640367;0.048732272;0.032452262;0.0254224;0.02148069;0.047043347;0.032768652;0.025735985;0.02219703;0.048183369;0.032300726;0.027439452;0.025305443;0.047026813;0.032242413;0.02948861;0.024229568;0.040930196;0.029547582;0.024020972;0.015604813;0.041856139;0.029281596;0.027295461;0.017802225;12.1033;4.82831;-4.21908;-4.46565
S24;Color left;0.023244319;0.0259258;0.036875931;0.034222944;0.023989995;0.027784611;0.045701342;0.055898446;0.025131852;0.028705017;0.046975289;0.047568923;0.022944397;0.026918678;0.042528962;0.043797204;0.02293217;0.028152939;0.037466058;0.037238872;0.020774273;0.023993191;0.038779185;0.022468795;0.021535876;0.026939821;0.058192011;0.025006875;0.458171;1.71461;-0.371972;3.01443
2S1;Resting open;0.019572718;0.02259626;0.015029844;0.038346311;0.021710677;0.02401542;0.015834651;0.043255094;0.024777;0.022476813;0.015513963;0.047974139;0.019062486;0.01873156;0.014929812;0.041725606;0.020000897;0.016331431;0.015716479;0.052161674;0.028357367;0.032484527;0.018658288;0.051012134;0.027796415;0.029842598;0.019741887;0.054154546;0.539715;-0.335829;-6.51928;7.16561
2S2;Resting open;0.019651014;0.041859721;0.039408156;0.034210142;0.014112183;0.037700109;0.042616974;0.037270617;0.018623891;0.040898527;0.047317375;0.046495985;0.012496424;0.030930854;0.03996728;0.028474793;0.022236679;0.035562269;0.037659276;0.026451621;0.013474724;0.034394761;0.0425418;0.033484949;0.014131346;0.030498944;0.042107051;0.027545866;-2.84923;7.69048;-0.777364;1.05557
2S3;Resting open;0.016261565;0.03968091;0.025426589;0.022924665;0.015643973;0.040798405;0.028584242;0.021728668;0.014027833;0.045198106;0.034912186;0.02212278;0.015114246;0.033928588;0.023813663;0.019670804;0.008970794;0.024964876;0.019252819;0.015168513;0.021728453;0.058645386;0.048921461;0.030996405;0.015078254;0.037229167;0.039597608;0.025505959;-3.40305;10.4202;-3.23718;-3.69309
2S4;Resting open;0.050538148;0.04387738;0.024410873;0.022009018;0.047118123;0.040204132;0.030347824;0.024019146;0.051890985;0.046322493;0.037856357;0.032198815;0.020675912;0.019046332;0.024285282;0.018214695;0.016731099;0.013869637;0.021738268;0.017686692;0.044402373;0.035489013;0.032398449;0.025371613;0.028351405;0.020614388;0.031794378;0.023502174;7.35727;4.43229;-3.72248;-3.50474
2S5;Resting open;0.014422568;0.017188746;0.032576136;0.023591448;0.016359863;0.018792821;0.043997767;0.026000345;0.019390082;0.019931725;0.072438104;0.033732714;0.014800084;0.016776299;0.054319675;0.027404351;0.014551804;0.014682114;0.089808252;0.028752084;0.023576878;0.022598818;0.026884476;0.023924841;0.018617914;0.018065024;0.034948576;0.022117843;-2.33213;-4.1126;1.04172;-2.12851
2S6;Resting open;0.010218472;0.022478012;0.031296361;0.038283584;0.010508049;0.021569327;0.036703965;0.04027116;0.010884776;0.021205784;0.046491504;0.046600149;0.024276406;0.034979142;0.03802692;0.05922471;0.010653172;0.017708262;0.045925425;0.043052939;0.010780806;0.022538972;0.042314672;0.041596607;0.011178303;0.02188872;0.050765362;0.04208634;-4.65898;-0.752965;-0.981565;5.96952
2S7;Resting open;0.036221442;0.024156171;0.019443639;0.02868943;0.028324914;0.02640778;0.021960513;0.03396341;0.037344951;0.026029481;0.023846608;0.038617271;0.043269814;0.022830999;0.016586124;0.024295382;0.032377138;0.017876597;0.012292658;0.018918265;0.056395677;0.034154551;0.021661352;0.029171954;0.042441477;0.02761276;0.017796177;0.023154547;8.78051;0.8155;-5.86812;-1.31035
2S8;Resting open;0.015073984;0.029521155;0.033509154;0.033198812;0.017245567;0.030352778;0.036776199;0.036099118;0.017372552;0.030020705;0.037060157;0.037167365;0.012653329;0.026333345;0.029649726;0.031814724;0.011742774;0.024390469;0.02664584;0.033951464;0.021555256;0.039108272;0.04447123;0.036787612;0.017662904;0.038861291;0.033459946;0.031536158;-2.93415;4.6917;-2.40215;1.53238
2S9;Resting open;0.013544722;0.015839695;0.031215615;0.045268263;0.012397529;0.01608967;0.034236373;0.052248057;0.013030271;0.016826215;0.030783648;0.052728472;0.014215161;0.01735127;0.043415307;0.045093437;0.009193004;0.012204863;0.026097509;0.036628503;0.015334667;0.021992558;0.044128922;0.059397806;0.013749545;0.019094315;0.052544616;0.047873432;-4.48133;-4.89731;-1.77876;7.96101
