;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S13;Color;0.031526103;0.031459462;0.020249543;0.047373161;0.030217955;0.029767724;0.020503272;0.045511186;0.031908603;0.029615283;0.021430145;0.049833309;0.030547875;0.030919339;0.022061325;0.052869829;0.029177163;0.03031679;0.020481377;0.052876674;0.024526152;0.02478892;0.014969077;0.034808403;0.026399279;0.027685415;0.017835239;0.041783204;3.91499;3.12037;-5.78191;6.70211
S14;Color;0.022491351;0.018692447;0.044127999;0.044613168;0.021374783;0.018344966;0.051508086;0.055220454;0.024137917;0.019209267;0.043963677;0.057181162;0.023305796;0.021622908;0.054020041;0.060924744;0.025042575;0.021138914;0.05878298;0.072327006;0.018352173;0.014474347;0.027014777;0.025974851;0.018074613;0.014548925;0.028937714;0.027994422;0.158776;-4.3694;0.0784325;7.97122
S15;Color;0.053754761;0.02415937;0.029571842;0.015766516;0.058074429;0.025873313;0.03332297;0.017483835;0.059845548;0.026624571;0.033067986;0.017167239;0.05153007;0.023481668;0.030559053;0.016079068;0.045994202;0.022567409;0.034197908;0.016422014;0.038338814;0.018906312;0.030599555;0.012937453;0.035479264;0.017818526;0.03062657;0.013241866;14.156;-1.28431;-3.02349;-7.13394
S16;Color;0.056385433;0.040312127;0.015248014;0.020370994;0.050328373;0.034884942;0.014925138;0.021954141;0.050003069;0.035368454;0.014615705;0.022010479;0.051589613;0.036279717;0.01435877;0.019842119;0.05061685;0.034772967;0.013770588;0.022891944;0.042106273;0.029406118;0.013112343;0.016937005;0.049985753;0.031756989;0.01431644;0.017285067;14.5963;6.8398;-7.0507;-5.06931
S18;Color;0.023741885;0.024900338;0.035536448;0.038747934;0.025150098;0.026431869;0.038281699;0.046893482;0.024674664;0.028823146;0.040020303;0.054722272;0.025224414;0.02391059;0.033925864;0.042719352;0.02444148;0.024434059;0.034427059;0.046371827;0.020792909;0.022800024;0.041101943;0.035278767;0.019820498;0.020677986;0.032230516;0.03200161;0.968945;-0.0709571;-1.87389;4.87956
S19;Color;0.017777103;0.037371165;0.044537198;0.024160653;0.019387287;0.038801259;0.051514149;0.025494225;0.020849362;0.039708175;0.055818321;0.033640423;0.017556822;0.035802954;0.039789258;0.022555694;0.018262803;0.039044271;0.045573868;0.024469389;0.017865486;0.041919984;0.056128924;0.025915728;0.014496487;0.031010904;0.034670858;0.020069585;-1.78849;8.81795;0.546369;-2.84727
S22;Color;0.035748486;0.025565093;0.011851294;0.051342851;0.035394138;0.025101135;0.012553945;0.052045376;0.035651026;0.024639355;0.012313623;0.053844306;0.033707827;0.024893483;0.011790086;0.050171606;0.032402398;0.024518246;0.011019933;0.048410174;0.030753709;0.023864943;0.011761108;0.05071523;0.029375186;0.023421272;0.012319931;0.049592303;6.01318;-0.0470139;-7.62963;8.73024
S24;Color;0.02284065;0.028554091;0.040954831;0.023794227;0.022420564;0.029840917;0.042417915;0.034262775;0.023836744;0.031677767;0.047318639;0.034146436;0.023461389;0.030093585;0.051602536;0.029676201;0.023393764;0.032008885;0.05587416;0.028728977;0.0197222;0.026703102;0.040482595;0.020023731;0.021966357;0.030201468;0.073268671;0.022712113;0.486314;3.55465;1.08596;-1.76094
2S1;Resting Open;0.019572718;0.02259626;0.015029844;0.038346311;0.021710677;0.02401542;0.015834651;0.043255094;0.024777;0.022476813;0.015513963;0.047974139;0.019062486;0.01873156;0.014929812;0.041725606;0.020000897;0.016331431;0.015716479;0.052161674;0.028357367;0.032484527;0.018658288;0.051012134;0.027796415;0.029842598;0.019741887;0.054154546;0.672814;-0.49812;-6.61602;6.71999
2S2;Resting Open;0.019651014;0.041859721;0.039408156;0.034210142;0.014112183;0.037700109;0.042616974;0.037270617;0.018623891;0.040898527;0.047317375;0.046495985;0.012496424;0.030930854;0.03996728;0.028474793;0.022236679;0.035562269;0.037659276;0.026451621;0.013474724;0.034394761;0.0425418;0.033484949;0.014131346;0.030498944;0.042107051;0.027545866;-2.64329;7.69274;-0.695301;0.899858
