;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S2;Image left;0.051170155;0.039256075;0.016342325;0.024103358;0.051256598;0.039323182;0.016411752;0.024663235;0.0520961;0.038960699;0.017074997;0.031428757;0.049407567;0.037552286;0.01580998;0.018352233;0.051044666;0.03760641;0.015453077;0.018290204;0.044460605;0.034620383;0.014907881;0.019386733;0.039995995;0.031300884;0.013285159;0.014155384;11.7727;6.31117;-6.03084;-3.26289
S3;Image left;0.049932301;0.044577865;0.010990333;0.023151118;0.049410441;0.045150107;0.010989364;0.025185945;0.047082758;0.042087347;0.01071829;0.026960445;0.046973818;0.042823437;0.010764478;0.021231721;0.044850725;0.042732586;0.010886325;0.020908299;0.038825758;0.036521558;0.009342037;0.018831946;0.03797817;0.036449255;0.009639413;0.017019463;10.1374;9.03225;-7.14569;-3.04982
S5;Image left;0.039457264;0.035305312;0.029049563;0.019419293;0.040013628;0.036849901;0.033060278;0.02063788;0.035790638;0.036320198;0.035283416;0.021545868;0.040405312;0.035263636;0.027951371;0.020069813;0.039927169;0.034969958;0.028055394;0.020151025;0.033263319;0.030615493;0.029796683;0.016678536;0.03121473;0.029115267;0.024290636;0.017497657;6.41792;4.59658;-3.01677;-4.22832
S7;Image left;0.05022862;0.051453838;0.011600975;0.015133305;0.048606531;0.049292106;0.012072826;0.015719977;0.048582753;0.048638868;0.012387942;0.016538501;0.050939909;0.049804207;0.01180588;0.01763567;0.050592664;0.050710919;0.01239506;0.022391961;0.038808426;0.041847719;0.010704534;0.012090706;0.044467499;0.042362247;0.010389324;0.01119442;11.3427;12.7594;-6.90574;-6.13312
S10;Image left;0.049261025;0.039900387;0.014492067;0.026889249;0.041239296;0.034908685;0.013515825;0.025675539;0.040212557;0.033856471;0.012950309;0.025288988;0.044916339;0.036565026;0.015877604;0.030790972;0.046605469;0.039195706;0.017813488;0.037816555;0.040416577;0.033801923;0.01217372;0.019493085;0.045524867;0.034276911;0.013946311;0.021067987;9.75867;5.85425;-6.30071;-0.904765
S11;Image left;0.047853108;0.039623748;0.013418088;0.02207573;0.047929316;0.042002701;0.016833235;0.030294713;0.04877042;0.041030121;0.014498038;0.02738936;0.048257991;0.039970036;0.014275226;0.027032289;0.04715035;0.038850915;0.014048779;0.030238344;0.042700082;0.034733916;0.01108249;0.015676418;0.042285318;0.036521931;0.011220217;0.016973339;10.8369;7.56929;-6.45341;-2.11245
S14;Image left;0.042863094;0.029576427;0.022971939;0.026213694;0.043086721;0.0304453;0.027451362;0.036340438;0.044750015;0.031005098;0.025665646;0.04550942;0.047152881;0.034014136;0.027573654;0.031910739;0.044667734;0.031711397;0.029502385;0.036908681;0.037794655;0.026288732;0.015615185;0.017501349;0.037516175;0.025914423;0.016770486;0.016738142;8.98774;2.09891;-4.25046;0.554486
S15;Image left;0.055317302;0.037472067;0.012566204;0.017068798;0.06047171;0.040776365;0.014115817;0.019995117;0.062468074;0.041588719;0.015490301;0.028282272;0.052418691;0.036072462;0.012379932;0.017239711;0.046540644;0.032930268;0.012971381;0.017403645;0.039442735;0.028107986;0.011933192;0.012911124;0.035696196;0.026183186;0.011395668;0.012553244;12.5841;4.93375;-6.62095;-5.06983
S16;Image left;0.052404878;0.035897402;0.013259122;0.020158872;0.054921028;0.037005419;0.013854578;0.023837773;0.05500485;0.037970296;0.014601172;0.028982485;0.054363841;0.037731548;0.013281625;0.020001525;0.054515833;0.038546606;0.013949699;0.025715104;0.041138072;0.028543297;0.011908821;0.016838123;0.039074835;0.02984955;0.011742706;0.015910226;12.5607;5.18772;-6.55795;-3.30168
S18;Image left;0.029851222;0.031509435;0.022928976;0.040934551;0.029925898;0.033744308;0.02611305;0.046163853;0.029199133;0.034174198;0.027776448;0.053808196;0.028711099;0.030763252;0.022588325;0.043884451;0.028386635;0.029942528;0.021662765;0.040450078;0.02557141;0.029473064;0.022711502;0.028650415;0.02432195;0.02736354;0.018554973;0.024922796;2.08165;2.78669;-4.39953;5.37553
