;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S22;Resting;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-5.31454;-7.64335;-1.06422;14.6004
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-8.26086;-13.1808;15.1104;-11.8203
S2;Field left;0.027776522;0.038452994;0.026110103;0.029167152;0.028019265;0.038492249;0.026222246;0.029335702;0.03108284;0.041285425;0.027552706;0.031520148;0.030946137;0.041444491;0.027882212;0.030301046;0.027195743;0.036679163;0.025304522;0.028392906;0.02526503;0.036570867;0.024585179;0.026256746;0.0260336;0.035211344;0.02414383;0.024273067;2.83873;6.23522;-4.73033;0.0788262
S3;Field left;0.049700607;0.036038106;0.013427148;0.023844434;0.052413825;0.037393709;0.014106776;0.025234686;0.04970193;0.037338065;0.014050594;0.025534023;0.049545676;0.035524025;0.01346858;0.024876003;0.048728589;0.035797137;0.013663625;0.02676009;0.047661133;0.033876751;0.013848604;0.023968319;0.043320953;0.032094139;0.013500135;0.024575356;14.2284;4.39663;-7.64939;-1.89544
S5;Field left;0.014110673;0.021888114;0.053997533;0.037258472;0.015617237;0.022750195;0.059942903;0.039720982;0.016767024;0.02388106;0.066071756;0.039069239;0.014141751;0.021726919;0.051604248;0.037096364;0.013993694;0.020126524;0.052356841;0.038363975;0.012245685;0.018718182;0.055039329;0.034137897;0.013058307;0.019949947;0.048833237;0.033932738;-4.75734;-4.66879;2.25392;4.99332
S6;Field left;0.017207679;0.030772907;0.048169011;0.029070586;0.018805505;0.030367662;0.045097834;0.035440055;0.020641689;0.032162766;0.046314486;0.044134475;0.017916324;0.030840492;0.054568927;0.028934514;0.015212893;0.025850447;0.054613729;0.028087808;0.016579467;0.025746003;0.043496597;0.027490605;0.013466657;0.022658574;0.058872156;0.021282208;-3.2112;-0.189603;0.914258;1.21276
S7;Field left;0.04303147;0.04620539;0.018191835;0.01968413;0.041313248;0.045272205;0.019430417;0.021771826;0.046420181;0.049298296;0.01983458;0.023365077;0.046137736;0.046765269;0.018380657;0.019188756;0.041501151;0.046484612;0.018580108;0.018918093;0.037911524;0.040775971;0.017417665;0.017383851;0.037030148;0.041982478;0.016855549;0.015864341;10.4724;10.6815;-6.54304;-5.07922
S10;Field left;0.030608036;0.035909577;0.035404434;0.021680183;0.02978471;0.035191971;0.032541126;0.0213437;0.029937919;0.034972325;0.030845596;0.021706377;0.029677617;0.035447665;0.036322378;0.022896226;0.032246539;0.036956322;0.040022817;0.025834041;0.033124551;0.034848052;0.031753643;0.02001518;0.028904142;0.034555049;0.036799531;0.020280338;4.23215;4.42459;-2.67397;-3.6037
S13;Field left;0.026004315;0.036854692;0.023887413;0.044626699;0.026033866;0.036853126;0.023375653;0.044775893;0.026038082;0.037472553;0.023156177;0.045559229;0.023710485;0.035318059;0.024257596;0.045347511;0.021276649;0.034356959;0.02272747;0.045016158;0.020176262;0.031375563;0.018599856;0.039063914;0.021308097;0.032626473;0.021510739;0.041685995;0.341898;4.10699;-5.56231;8.78774
S15;Field left;0.011825034;0.023716388;0.066633514;0.023440253;0.013312288;0.026401542;0.069543315;0.024731543;0.012900315;0.026942162;0.063382095;0.023060564;0.012110583;0.023070748;0.065731105;0.023715376;0.012592268;0.02496246;0.064758638;0.025584944;0.011160693;0.022883143;0.062844474;0.022797284;0.010854264;0.020874374;0.065016894;0.02333771;-5.95671;-2.87383;4.63564;-2.54931
S16;Field left;0.04078163;0.033874575;0.019008043;0.024801177;0.039214014;0.033193859;0.019119773;0.027709031;0.039195227;0.033026224;0.018655933;0.029205783;0.041469794;0.035064038;0.018446487;0.027802822;0.045578217;0.034796103;0.018757889;0.034117523;0.042010923;0.029199822;0.017519758;0.018764204;0.037707292;0.028123387;0.016937126;0.018874923;9.87886;2.49141;-6.54356;-1.42299
S18;Field left;0.02025153;0.033084763;0.036353662;0.032031151;0.020027045;0.033670672;0.037845003;0.034532043;0.021331837;0.036531393;0.041312792;0.038121732;0.021777798;0.030934563;0.035149565;0.031784404;0.021316146;0.031321917;0.040700537;0.032904489;0.018006358;0.031931973;0.045713342;0.034053911;0.017820304;0.029516707;0.041461717;0.031382238;-1.56288;2.45629;-1.48814;2.97252
S19;Field left;0.022986292;0.0337792;0.039863443;0.021440232;0.023854631;0.036909939;0.045485139;0.0234509;0.023807018;0.040770925;0.052791062;0.030097574;0.021856911;0.03320436;0.038196149;0.020583823;0.023376083;0.040451731;0.050941571;0.025579283;0.024112109;0.039326939;0.05184146;0.02642513;0.021276956;0.031597994;0.035269988;0.020155101;0.0604235;5.09854;-0.269908;-2.49837
S20;Field left;0.054215554;0.031287358;0.022375829;0.02464366;0.052940338;0.03221138;0.02180167;0.023372914;0.05238293;0.030999604;0.021591907;0.028062923;0.050618838;0.031876939;0.020394394;0.029531253;0.048718663;0.030497305;0.016883994;0.028945556;0.043011902;0.026362959;0.022485017;0.017254445;0.042510745;0.025077554;0.02011648;0.016443732;14.5065;0.742301;-5.92591;-2.47045
S21;Field left;0.027122636;0.043363156;0.026425728;0.021851164;0.027812279;0.045088757;0.026621495;0.023332488;0.027329764;0.043784857;0.025979403;0.024163863;0.027488336;0.043947015;0.029419627;0.021516997;0.026151762;0.041584725;0.025082747;0.020131134;0.025193458;0.037674952;0.022749733;0.018357719;0.023224706;0.034934779;0.025057027;0.018686819;1.8835;8.23995;-4.74709;-4.10616
S22;Field left;0.027965222;0.022887937;0.021320855;0.054399395;0.026846539;0.023112989;0.021288298;0.055350967;0.026220961;0.023178361;0.01856988;0.053844004;0.026297484;0.021783816;0.020724373;0.052969374;0.02455724;0.021640045;0.017771806;0.050447794;0.023941226;0.021538772;0.024368953;0.05317452;0.02343535;0.020689843;0.027774984;0.052903312;1.49515;-4.12371;-5.75343;14.2805
S24;Field left;0.018616622;0.028348177;0.053851981;0.015635182;0.01904892;0.028801388;0.052849257;0.016176143;0.019274915;0.032092836;0.06853997;0.019813193;0.018497504;0.030346731;0.065328614;0.016435784;0.019107049;0.0347446;0.070933817;0.018381501;0.0154776;0.025032554;0.058982592;0.016928123;0.016721916;0.030258756;0.095020353;0.019531486;-2.64011;0.89863;4.5859;-6.13392
2S2;Resting Open;0.019651014;0.041859721;0.039408156;0.034210142;0.014112183;0.037700109;0.042616974;0.037270617;0.018623891;0.040898527;0.047317375;0.046495985;0.012496424;0.030930854;0.03996728;0.028474793;0.022236679;0.035562269;0.037659276;0.026451621;0.013474724;0.034394761;0.0425418;0.033484949;0.014131346;0.030498944;0.042107051;0.027545866;-0.567795;10.3086;-1.82057;1.69149
2S3;Resting Open;0.016261565;0.03968091;0.025426589;0.022924665;0.015643973;0.040798405;0.028584242;0.021728668;0.014027833;0.045198106;0.034912186;0.02212278;0.015114246;0.033928588;0.023813663;0.019670804;0.008970794;0.024964876;0.019252819;0.015168513;0.021728453;0.058645386;0.048921461;0.030996405;0.015078254;0.037229167;0.039597608;0.025505959;-1.0991;12.824;-4.56029;-3.75712
2S4;Resting Open;0.050538148;0.04387738;0.024410873;0.022009018;0.047118123;0.040204132;0.030347824;0.024019146;0.051890985;0.046322493;0.037856357;0.032198815;0.020675912;0.019046332;0.024285282;0.018214695;0.016731099;0.013869637;0.021738268;0.017686692;0.044402373;0.035489013;0.032398449;0.025371613;0.028351405;0.020614388;0.031794378;0.023502174;11.5525;5.8494;-5.02389;-3.49774
2S5;Resting Open;0.014422568;0.017188746;0.032576136;0.023591448;0.016359863;0.018792821;0.043997767;0.026000345;0.019390082;0.019931725;0.072438104;0.033732714;0.014800084;0.016776299;0.054319675;0.027404351;0.014551804;0.014682114;0.089808252;0.028752084;0.023576878;0.022598818;0.026884476;0.023924841;0.018617914;0.018065024;0.034948576;0.022117843;0.0434694;-2.91984;0.0495494;-2.051
2S6;Resting Open;0.010218472;0.022478012;0.031296361;0.038283584;0.010508049;0.021569327;0.036703965;0.04027116;0.010884776;0.021205784;0.046491504;0.046600149;0.024276406;0.034979142;0.03802692;0.05922471;0.010653172;0.017708262;0.045925425;0.043052939;0.010780806;0.022538972;0.042314672;0.041596607;0.011178303;0.02188872;0.050765362;0.04208634;-2.44846;1.11698;-2.13069;7.20746
2S7;Resting Open;0.036221442;0.024156171;0.019443639;0.02868943;0.028324914;0.02640778;0.021960513;0.03396341;0.037344951;0.026029481;0.023846608;0.038617271;0.043269814;0.022830999;0.016586124;0.024295382;0.032377138;0.017876597;0.012292658;0.018918265;0.056395677;0.034154551;0.021661352;0.029171954;0.042441477;0.02761276;0.017796177;0.023154547;13.2687;2.44038;-7.25236;-1.03725
2S8;Resting Open;0.015073984;0.029521155;0.033509154;0.033198812;0.017245567;0.030352778;0.036776199;0.036099118;0.017372552;0.030020705;0.037060157;0.037167365;0.012653329;0.026333345;0.029649726;0.031814724;0.011742774;0.024390469;0.02664584;0.033951464;0.021555256;0.039108272;0.04447123;0.036787612;0.017662904;0.038861291;0.033459946;0.031536158;-0.642355;6.78508;-3.57254;2.18785
2S9;Resting Open;0.013544722;0.015839695;0.031215615;0.045268263;0.012397529;0.01608967;0.034236373;0.052248057;0.013030271;0.016826215;0.030783648;0.052728472;0.014215161;0.01735127;0.043415307;0.045093437;0.009193004;0.012204863;0.026097509;0.036628503;0.015334667;0.021992558;0.044128922;0.059397806;0.013749545;0.019094315;0.052544616;0.047873432;-2.37584;-3.78259;-2.88764;9.7175
2S10;Resting Open;0.004764411;0.008070747;0.0819907;0.01000202;0.005161523;0.008369977;0.092145221;0.011625084;0.004991264;0.008595427;0.084510666;0.010780328;0.004701669;0.008452676;0.094577605;0.010836483;0.005021386;0.010213419;0.090092608;0.012456748;0.007360845;0.013675796;0.11108972;0.012820084;0.006390823;0.012896137;0.148895004;0.014632284;-6.93708;-8.92317;11.8771;-9.4804
2S11;Resting Open;0.031037664;0.021963379;0.009985337;0.023493716;0.031825908;0.02380577;0.012101425;0.029384731;0.033163255;0.025564598;0.013265228;0.033605972;0.027544667;0.020538294;0.010103149;0.021357642;0.031079578;0.021285317;0.011834217;0.02924677;0.041211451;0.034153105;0.016482014;0.031631447;0.037339241;0.028687061;0.01569029;0.02913977;9.4644;2.2045;-8.91248;-0.917543
2S12;Resting Open;0.017282018;0.019439632;0.027637907;0.031915685;0.018297573;0.021175424;0.031773328;0.033919017;0.015521301;0.019301599;0.032614075;0.038189267;0.017210684;0.01958111;0.031919775;0.035808093;0.018386154;0.019803075;0.027023308;0.055268959;0.023537212;0.024059487;0.032669902;0.026991843;0.022048538;0.024077945;0.028672697;0.028576887;1.02273;-0.650694;-4.53127;2.60106
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;6.82695;3.39133;-3.94027;3.67582
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-4.19023;1.96907;3.77509;0.126606
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-5.91473;-7.07015;6.71266;-4.57991
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;1.46798;-3.23921;4.37338;-5.9592
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-7.04198;-10.8251;11.1393;-6.67161
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-1.74098;0.197898;0.640523;4.71292
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;0.890951;-1.57033;-2.09694;7.52464
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-5.73336;-1.92352;7.33062;-5.61988
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-6.18229;-7.52145;4.74986;3.62388
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-6.98632;-10.2028;12.2561;-9.75487
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;7.87328;2.44709;-6.71261;1.17619
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-7.02474;-1.29274;9.46406;-11.5099
