;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S5;Resting;0.007526;0.010376674;0.065798095;0.045331007;0.006639572;0.011796371;0.078313407;0.05765797;0.008426817;0.011467909;0.082190801;0.06332936;0.007789546;0.009209836;0.061603544;0.039508737;0.007705987;0.009083688;0.063395546;0.042042404;0.006874643;0.010138759;0.060543915;0.040706309;0.007488846;0.00995662;0.059001727;0.033627159;-7.61935;-10.0169;5.86472;6.69526
S7;Resting;0.021631958;0.028018275;0.03841667;0.022155952;0.017651658;0.029685408;0.040016309;0.023536836;0.018525637;0.029806465;0.044751222;0.024531252;0.021845666;0.035731782;0.046162057;0.023916554;0.019446456;0.033335832;0.057023813;0.028721709;0.049367231;0.038666333;0.034994656;0.019456925;0.038964194;0.033091573;0.037248068;0.021496857;2.5282;5.26624;-0.0140261;-3.91725
S10;Resting;0.005549823;0.012721171;0.08927234;0.012760997;0.005553831;0.011426415;0.093071226;0.012232643;0.005603374;0.011231464;0.099069063;0.012548597;0.005547611;0.01336491;0.102118663;0.013942746;0.005719847;0.014565158;0.127551561;0.015864259;0.005551476;0.011289234;0.0919942;0.011101346;0.005733815;0.0128981;0.099646177;0.011914599;-8.61293;-8.49981;13.5249;-8.84192
S13;Resting;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;2.36217;1.39076;-4.48597;8.98584
S14;Resting;0.014397188;0.016674321;0.068808211;0.016973634;0.01613691;0.016230966;0.076058145;0.0191452;0.017307829;0.019756632;0.093542342;0.036320974;0.014588955;0.017936798;0.072158824;0.016456529;0.014351976;0.02062506;0.079924461;0.017698967;0.013393075;0.015815868;0.07884264;0.019869762;0.013620614;0.016339868;0.085581483;0.017603747;-3.77339;-5.02825;8.42306;-5.36071
S15;Resting;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-9.21764;-9.56226;13.493;-7.6393
S16;Resting;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-3.1254;-3.37396;6.98096;-4.66945
S18;Resting;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-2.35489;7.18747;-0.899654;1.75971
S19;Resting;0.012560379;0.028016371;0.064792631;0.015759287;0.01405708;0.030999572;0.067428135;0.017304209;0.015462651;0.03362063;0.065747965;0.022877147;0.01164485;0.02687243;0.062844657;0.015098253;0.017990217;0.035225066;0.081904594;0.020289809;0.013075147;0.03435789;0.085457781;0.020660612;0.010291151;0.02755393;0.069090649;0.014982833;-4.45052;4.03645;6.54966;-6.42075
S22;Resting;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-4.58932;-5.69981;-0.268555;10.6471
S24;Resting;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-7.39941;-11.6025;15.9463;-11.3759
S2;Color right;0.038750681;0.038148969;0.022478139;0.02951129;0.038668082;0.038068372;0.022525102;0.029916002;0.038034685;0.037472009;0.023441196;0.034713573;0.040282203;0.038867986;0.022652995;0.02581526;0.039288058;0.036488921;0.022572511;0.02600563;0.035465753;0.034298783;0.020440844;0.024786517;0.035079904;0.032055067;0.01924415;0.019766043;8.40381;7.88734;-4.88681;-2.08639
S3;Color right;0.052537729;0.027780862;0.013237896;0.029712766;0.0535248;0.028647183;0.013545494;0.031332315;0.052333438;0.027977001;0.013681177;0.034308304;0.050413755;0.027031686;0.013690919;0.030290971;0.04937456;0.027351287;0.014157559;0.032525782;0.04473785;0.025836232;0.012780937;0.027435094;0.043997156;0.024384634;0.012798356;0.027552457;14.4993;1.40185;-6.92844;-0.565191
S5;Color right;0.038474789;0.028675921;0.032469894;0.020426654;0.040772986;0.03159882;0.040944372;0.02545678;0.035780204;0.03148192;0.047333742;0.026447924;0.043008956;0.029303459;0.029094574;0.018842128;0.039384844;0.027685313;0.030282859;0.0202361;0.032641043;0.025643129;0.036288004;0.01819382;0.034004391;0.025010693;0.025886523;0.017189738;8.30683;2.41726;-1.92547;-5.06658
S7;Color right;0.057624822;0.036261156;0.013934332;0.01816532;0.057506033;0.036930178;0.014770118;0.020870032;0.057381893;0.038681167;0.015959655;0.023528913;0.058345425;0.037071129;0.014189009;0.019271701;0.056287101;0.036264977;0.014731731;0.020335612;0.045217389;0.031769595;0.012484599;0.015400944;0.048149811;0.033027871;0.012037322;0.013965611;17.0527;7.37377;-6.77698;-6.11788
S10;Color right;0.040898966;0.036143684;0.020592529;0.021522116;0.038708042;0.034433021;0.020946757;0.021166095;0.037218715;0.035271206;0.021413701;0.021270057;0.041688722;0.036153003;0.021411992;0.024094305;0.0439858;0.038342139;0.023595453;0.027853078;0.035902568;0.032905277;0.019856651;0.019317381;0.045017069;0.036543172;0.020644647;0.019938708;9.83019;7.38733;-5.08759;-4.47532
S13;Color right;0.034242756;0.035251146;0.019318639;0.042713492;0.032882201;0.033414107;0.020724379;0.044605447;0.031969789;0.033687474;0.020811644;0.04918856;0.031964895;0.034032246;0.019458301;0.043017394;0.029451721;0.032385098;0.018690748;0.043597839;0.024426828;0.026645147;0.015911121;0.034144629;0.027044708;0.029842244;0.016729969;0.037343333;4.38305;4.97276;-5.61791;4.92441
S14;Color right;0.015348379;0.01916313;0.04450009;0.047600916;0.016473748;0.022164878;0.074652613;0.080587636;0.018334388;0.022168457;0.066437296;0.084436409;0.016712142;0.020959029;0.039905776;0.050231106;0.015543743;0.019737601;0.038835263;0.052425636;0.013044344;0.01570503;0.032477933;0.032907434;0.013556247;0.014742978;0.024056922;0.02506565;-3.37838;-3.93587;0.93618;9.78961
S15;Color right;0.053585997;0.025759856;0.026296098;0.01760097;0.05819222;0.027417377;0.029252767;0.019332023;0.059848214;0.028231594;0.029213135;0.020016168;0.05080844;0.024818036;0.026874181;0.018599344;0.045320881;0.023308128;0.029066641;0.01875317;0.038902382;0.020056475;0.027527395;0.014349232;0.034632552;0.019117908;0.026011489;0.014310578;14.0026;-0.603816;-3.54514;-6.659
S16;Color right;0.039040254;0.03100105;0.014413429;0.025094466;0.044167248;0.035405711;0.015708868;0.030419558;0.042307994;0.032766001;0.017080719;0.045517206;0.042166253;0.033165777;0.015385615;0.029590227;0.040920794;0.033666942;0.017222386;0.052918599;0.033121038;0.025957167;0.013075464;0.021556472;0.031311286;0.025905199;0.013061117;0.021078115;8.92755;4.20434;-6.52041;-0.0569355
S18;Color right;0.020662729;0.03095949;0.028072681;0.039717944;0.021703825;0.032513547;0.032279157;0.049590085;0.022356776;0.034169403;0.037715008;0.062189453;0.020937777;0.031357421;0.029575683;0.047614352;0.021543422;0.031153213;0.032767226;0.051849582;0.018761863;0.02860669;0.030722198;0.038365938;0.016692901;0.02713535;0.024565706;0.033342679;-0.864298;4.01494;-2.82887;6.57953
S19;Color right;0.025014526;0.036413064;0.035477319;0.025141082;0.026668982;0.03971418;0.038598102;0.026989802;0.027105487;0.040660195;0.038613734;0.029378572;0.024799434;0.03433804;0.035269405;0.023534969;0.025982351;0.038200638;0.045006081;0.026407069;0.022856363;0.040674371;0.042483128;0.02938762;0.020038978;0.028954201;0.033212876;0.020854293;1.36778;8.14066;-1.06352;-2.66591
S22;Color right;0.041922806;0.036429047;0.01262328;0.033661091;0.040548744;0.035401121;0.012936095;0.03382931;0.040632138;0.035059535;0.012814006;0.035380392;0.038940363;0.034690031;0.012489933;0.033473071;0.037633069;0.033240546;0.012157301;0.033220588;0.034180846;0.031805285;0.012376292;0.032244539;0.033150167;0.030236333;0.012447334;0.032252264;8.49318;6.08268;-7.13353;0.9166
S24;Color right;0.027240957;0.026162972;0.033294128;0.033767331;0.027740326;0.027900304;0.036305562;0.051013036;0.025804867;0.026639751;0.037687383;0.041771311;0.026784406;0.02745107;0.04669468;0.050437325;0.025619283;0.02813257;0.049232556;0.045559939;0.021486158;0.021691097;0.024358779;0.0198235;0.024685784;0.024379676;0.056628712;0.024184777;1.93964;0.770404;-0.59884;2.84412
2S1;Resting Open;0.019572718;0.02259626;0.015029844;0.038346311;0.021710677;0.02401542;0.015834651;0.043255094;0.024777;0.022476813;0.015513963;0.047974139;0.019062486;0.01873156;0.014929812;0.041725606;0.020000897;0.016331431;0.015716479;0.052161674;0.028357367;0.032484527;0.018658288;0.051012134;0.027796415;0.029842598;0.019741887;0.054154546;0.555014;-0.696378;-6.25483;7.23993
2S2;Resting Open;0.019651014;0.041859721;0.039408156;0.034210142;0.014112183;0.037700109;0.042616974;0.037270617;0.018623891;0.040898527;0.047317375;0.046495985;0.012496424;0.030930854;0.03996728;0.028474793;0.022236679;0.035562269;0.037659276;0.026451621;0.013474724;0.034394761;0.0425418;0.033484949;0.014131346;0.030498944;0.042107051;0.027545866;-2.94477;7.49841;-0.278158;0.843033
2S3;Resting Open;0.016261565;0.03968091;0.025426589;0.022924665;0.015643973;0.040798405;0.028584242;0.021728668;0.014027833;0.045198106;0.034912186;0.02212278;0.015114246;0.033928588;0.023813663;0.019670804;0.008970794;0.024964876;0.019252819;0.015168513;0.021728453;0.058645386;0.048921461;0.030996405;0.015078254;0.037229167;0.039597608;0.025505959;-3.5659;10.321;-2.86562;-4.10181
2S4;Resting Open;0.050538148;0.04387738;0.024410873;0.022009018;0.047118123;0.040204132;0.030347824;0.024019146;0.051890985;0.046322493;0.037856357;0.032198815;0.020675912;0.019046332;0.024285282;0.018214695;0.016731099;0.013869637;0.021738268;0.017686692;0.044402373;0.035489013;0.032398449;0.025371613;0.028351405;0.020614388;0.031794378;0.023502174;7.77258;4.29485;-3.36165;-3.93446
2S5;Resting Open;0.014422568;0.017188746;0.032576136;0.023591448;0.016359863;0.018792821;0.043997767;0.026000345;0.019390082;0.019931725;0.072438104;0.033732714;0.014800084;0.016776299;0.054319675;0.027404351;0.014551804;0.014682114;0.089808252;0.028752084;0.023576878;0.022598818;0.026884476;0.023924841;0.018617914;0.018065024;0.034948576;0.022117843;-2.45115;-4.54506;1.69945;-2.50883
2S6;Resting Open;0.010218472;0.022478012;0.031296361;0.038283584;0.010508049;0.021569327;0.036703965;0.04027116;0.010884776;0.021205784;0.046491504;0.046600149;0.024276406;0.034979142;0.03802692;0.05922471;0.010653172;0.017708262;0.045925425;0.043052939;0.010780806;0.022538972;0.042314672;0.041596607;0.011178303;0.02188872;0.050765362;0.04208634;-4.88224;-1.13257;-0.487143;6.04382
2S7;Resting Open;0.036221442;0.024156171;0.019443639;0.02868943;0.028324914;0.02640778;0.021960513;0.03396341;0.037344951;0.026029481;0.023846608;0.038617271;0.043269814;0.022830999;0.016586124;0.024295382;0.032377138;0.017876597;0.012292658;0.018918265;0.056395677;0.034154551;0.021661352;0.029171954;0.042441477;0.02761276;0.017796177;0.023154547;9.18043;0.485753;-5.58737;-1.63368
2S8;Resting Open;0.015073984;0.029521155;0.033509154;0.033198812;0.017245567;0.030352778;0.036776199;0.036099118;0.017372552;0.030020705;0.037060157;0.037167365;0.012653329;0.026333345;0.029649726;0.031814724;0.011742774;0.024390469;0.02664584;0.033951464;0.021555256;0.039108272;0.04447123;0.036787612;0.017662904;0.038861291;0.033459946;0.031536158;-3.07809;4.41996;-1.97806;1.33962
2S9;Resting Open;0.013544722;0.015839695;0.031215615;0.045268263;0.012397529;0.01608967;0.034236373;0.052248057;0.013030271;0.016826215;0.030783648;0.052728472;0.014215161;0.01735127;0.043415307;0.045093437;0.009193004;0.012204863;0.026097509;0.036628503;0.015334667;0.021992558;0.044128922;0.059397806;0.013749545;0.019094315;0.052544616;0.047873432;-4.69084;-5.35002;-1.32958;8.11701
2S10;Resting Open;0.004764411;0.008070747;0.0819907;0.01000202;0.005161523;0.008369977;0.092145221;0.011625084;0.004991264;0.008595427;0.084510666;0.010780328;0.004701669;0.008452676;0.094577605;0.010836483;0.005021386;0.010213419;0.090092608;0.012456748;0.007360845;0.013675796;0.11108972;0.012820084;0.006390823;0.012896137;0.148895004;0.014632284;-8.68314;-10.1702;13.1783;-9.30524
2S11;Resting Open;0.031037664;0.021963379;0.009985337;0.023493716;0.031825908;0.02380577;0.012101425;0.029384731;0.033163255;0.025564598;0.013265228;0.033605972;0.027544667;0.020538294;0.010103149;0.021357642;0.031079578;0.021285317;0.011834217;0.02924677;0.041211451;0.034153105;0.016482014;0.031631447;0.037339241;0.028687061;0.01569029;0.02913977;5.94971;0.171993;-7.16699;-1.62233
2S12;Resting Open;0.017282018;0.019439632;0.027637907;0.031915685;0.018297573;0.021175424;0.031773328;0.033919017;0.015521301;0.019301599;0.032614075;0.038189267;0.017210684;0.01958111;0.031919775;0.035808093;0.018386154;0.019803075;0.027023308;0.055268959;0.023537212;0.024059487;0.032669902;0.026991843;0.022048538;0.024077945;0.028672697;0.028576887;-1.6114;-2.60049;-2.93122;1.78791
2S13;Resting Open;0.028271141;0.026132118;0.028182309;0.031646598;0.032149265;0.030446587;0.036630845;0.040288416;0.032193945;0.032934804;0.034904741;0.040716962;0.024739215;0.023226324;0.028013867;0.033281433;0.02135303;0.020270649;0.040493211;0.046411998;0.033051522;0.030436862;0.03502497;0.037448109;0.02963954;0.025346413;0.029964674;0.032403324;3.53674;1.38872;-2.30606;2.65199
2S1;Resting;0.0095048;0.013388345;0.023730115;0.052762467;0.010618192;0.014375138;0.028734727;0.058661413;0.012375611;0.017174891;0.028170596;0.065208764;0.008709237;0.012615887;0.023903141;0.054926087;0.007770837;0.014546873;0.02646135;0.069053086;0.013880204;0.018647268;0.034106151;0.072577332;0.013125448;0.017654987;0.030958361;0.075909372;-5.86207;-6.45345;-3.58183;15.4174
2S2;Resting;0.012160301;0.029193852;0.048515521;0.030950838;0.009121581;0.026012776;0.063955755;0.030446727;0.010438808;0.027801561;0.082782913;0.035560962;0.007890178;0.022869953;0.057525171;0.029453118;0.011567272;0.022517048;0.054968991;0.025311086;0.01076513;0.0235645;0.081346752;0.030187967;0.009292728;0.021581085;0.08093841;0.030393314;-6.21964;-0.115827;5.35953;-0.541953
2S3;Resting;0.007764093;0.012516312;0.062456801;0.020256504;0.007107789;0.013438782;0.080843657;0.019115293;0.00682464;0.015206905;0.106298154;0.019475413;0.006194634;0.010245765;0.05496638;0.017310072;0.004973527;0.008263834;0.05034668;0.014521704;0.009329592;0.017740179;0.125151647;0.029049942;0.008055437;0.012714694;0.079635916;0.026803619;-7.7927;-8.25537;8.31306;-4.88851
2S4;Resting;0.023255999;0.020054514;0.045923214;0.015566957;0.025120391;0.021801345;0.060502225;0.019014492;0.029626633;0.027082951;0.104121653;0.027475515;0.010842441;0.013123763;0.051155568;0.012579903;0.012549161;0.011994349;0.06832387;0.013997385;0.022604812;0.01935942;0.09215899;0.022920847;0.015940931;0.014529308;0.077165768;0.01837786;-1.14449;-4.59819;6.11559;-6.20174
2S5;Resting;0.005013728;0.00664728;0.065989865;0.015350399;0.006103417;0.007870734;0.102375906;0.016841981;0.005719019;0.010720453;0.165489643;0.020155521;0.00468612;0.006562915;0.079185618;0.017066163;0.004742755;0.006697074;0.108420634;0.018482316;0.006073744;0.008251831;0.099011452;0.017509493;0.004866356;0.006987545;0.071902977;0.016593871;-8.78111;-11.827;12.7467;-6.72989
2S6;Resting;0.012944417;0.01984613;0.046201583;0.039576833;0.014124228;0.020682863;0.050967252;0.042085986;0.014249894;0.022869862;0.054022794;0.046667217;0.018783859;0.024086616;0.045282893;0.036044647;0.016427789;0.022747217;0.054716137;0.034074148;0.009635624;0.020949481;0.058226511;0.038826302;0.012476471;0.02312151;0.059549143;0.036804315;-4.12804;-1.9546;2.18641;3.61433
2S7;Resting;0.010930859;0.018795424;0.037929764;0.047777715;0.015667871;0.018069088;0.03392256;0.05070991;0.018247307;0.021768597;0.032176243;0.054288037;0.012672042;0.019593749;0.06244054;0.06141484;0.040397313;0.018528565;0.030561392;0.026933305;0.018731066;0.022474072;0.032628983;0.040904787;0.018158122;0.020276039;0.043674653;0.033367428;-1.44521;-3.42434;-0.681205;6.4595
2S8;Resting;0.007051815;0.016425505;0.066425672;0.018701188;0.007394144;0.015663026;0.072760472;0.019362714;0.007761282;0.017366737;0.100260956;0.021455306;0.006532415;0.017187831;0.072740192;0.018603754;0.007362603;0.018752874;0.077018154;0.018962165;0.008213506;0.021796002;0.089776754;0.019943062;0.008321746;0.027472204;0.091761955;0.018684129;-7.60869;-3.79758;8.8161;-5.76026
2S9;Resting;0.006461121;0.011724852;0.048258114;0.029166849;0.006597269;0.012888837;0.065735391;0.034380716;0.007682958;0.012605553;0.081196416;0.040319368;0.00643827;0.011193178;0.059761397;0.03304979;0.004554157;0.00905398;0.065815081;0.037620951;0.008496225;0.015560234;0.095871588;0.045089729;0.006968211;0.011773341;0.087169588;0.039119907;-8.02925;-8.77039;6.37659;2.51444
2S10;Resting;0.004902422;0.007917356;0.080046051;0.009615468;0.005731072;0.008561305;0.10293231;0.011169336;0.006007837;0.009530227;0.102223751;0.010858974;0.00367738;0.006828847;0.083579386;0.009818523;0.003600011;0.006799002;0.076763783;0.010439514;0.007574516;0.010393977;0.13424268;0.013761574;0.006489689;0.009410123;0.141589089;0.013574915;-8.72081;-11.2431;13.652;-9.5597
2S11;Resting;0.027863328;0.023799624;0.018234168;0.02719102;0.029413424;0.026186167;0.020056509;0.029953058;0.033792586;0.02539606;0.020601857;0.02757741;0.024320271;0.020946629;0.017764449;0.02618924;0.025794634;0.022501235;0.022052779;0.039232193;0.040412907;0.031023166;0.02878211;0.032054064;0.033382612;0.02799204;0.027171958;0.042559657;4.54467;0.356961;-5.00496;0.278172
2S12;Resting;0.004418553;0.014872831;0.06030568;0.007368621;0.004786827;0.015904645;0.081373179;0.00758108;0.006187199;0.018393406;0.090401207;0.007539211;0.004052579;0.016685088;0.0702938;0.00729415;0.005307016;0.01944685;0.087790311;0.006115684;0.006530442;0.02560065;0.139697875;0.009771178;0.00632842;0.029932366;0.12357158;0.010059807;-8.74272;-3.19064;11.1092;-11.1362
2S13;Resting;0.005427338;0.017296859;0.071034367;0.015301688;0.006431154;0.01855525;0.096549833;0.017792074;0.005530665;0.014935766;0.07456258;0.015090474;0.006264123;0.018720381;0.085203576;0.018073917;0.007668744;0.019049455;0.147403277;0.025937317;0.006436579;0.017616479;0.087391227;0.017272536;0.006753651;0.018708606;0.100162077;0.020138436;-8.2151;-4.82406;11.908;-6.21137
2S1;Color right;0.020531936;0.020323685;0.013323999;0.039225807;0.023399215;0.022826059;0.015906345;0.047240381;0.024908956;0.022035015;0.015066243;0.046349731;0.019447691;0.018276303;0.014408231;0.04824242;0.018136466;0.017905092;0.01411323;0.054110577;0.030732054;0.02669681;0.01679945;0.04629095;0.025952501;0.023521769;0.015693599;0.048953803;0.663002;-2.2135;-6.57495;7.32647
2S2;Color right;0.019517943;0.029453835;0.022596809;0.050098036;0.01729197;0.027729245;0.022849856;0.050060968;0.016319597;0.029271407;0.02582824;0.056467465;0.014722399;0.02465385;0.024061849;0.072842662;0.01558075;0.021305522;0.024848348;0.073890116;0.018927442;0.027049951;0.020993548;0.045981654;0.016893053;0.022572142;0.020120321;0.052525017;-2.60826;0.717574;-4.63463;12.0462
2S3;Color right;0.022393508;0.027093748;0.018037024;0.045250787;0.024261624;0.027543016;0.019691842;0.051985887;0.023861009;0.025886416;0.02003194;0.050823705;0.02105958;0.023110943;0.014462561;0.037916072;0.013936872;0.018494466;0.01216986;0.036212809;0.040600739;0.035541025;0.027332285;0.051072162;0.03113135;0.028019669;0.019399065;0.039857942;1.71806;1.13169;-5.72454;6.31961
