;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4
0;2S1;Resting Open;0.081645411;0.084271068;0.075643911;0.080770193;0.069642411;0.102150538;0.093898475;0.48712178;0.195173793;0.392973243;0.227181795;0.41747937;0.374218555;0.293698425;0.222930733;0.151162791;0.510002501;0.229557389;0.134783696;0.117529382;0.281445361;0.138409602;0.425606402;0.21867967;0.425356339;0.163165791;0.346211553;0.291697924
0;2S2;Resting Open;0.069517379;0.080895224;0.074643661;0.06464116;0.063890973;0.081020255;0.076769192;0.316454114;0.227806952;0.267316829;0.150912728;0.251812953;0.259064766;0.403225806;0.274818705;0.144786197;0.42748187;0.278444611;0.189797449;0.128157039;0.287696924;0.185046262;0.191672918;0.23355839;0.332333083;0.14016004;0.163665916;0.266316579
0;2S3;Resting Open;0.071392848;0.069017254;0.074268567;0.072643161;0.07851963;0.069767442;0.070267567;0.439609902;0.327456864;0.405976494;0.256314079;0.221305326;0.290947737;0.474618655;0.331082771;0.218054514;0.276569142;0.255063766;0.249562391;0.178544636;0.276819205;0.204426107;0.400100025;0.193298325;0.35483871;0.137284321;0.249187297;0.222180545
0;2S4;Resting Open;0.070767692;0.0963991;0.093773443;0.082770693;0.073393348;0.107651913;0.089397349;0.216554139;0.200550138;0.200300075;0.139534884;0.232683171;0.178794699;0.325206302;0.219054764;0.149412353;0.32208052;0.199424856;0.210177544;0.136409102;0.382970743;0.196174044;0.26444111;0.240185046;0.336334084;0.158664666;0.249062266;0.230432608
0;2S5;Resting Open;0.087146787;0.094148537;0.087271818;0.084146037;0.08752188;0.118404601;0.10140035;0.464741185;0.308077019;0.43935984;0.225806452;0.359589897;0.414353588;0.430482621;0.304826207;0.196174044;0.441485371;0.311577894;0.226056514;0.168042011;0.332583146;0.219554889;0.370842711;0.255813953;0.491622906;0.176294074;0.310577644;0.334208552
0;2S6;Resting Open;0.069267317;0.068892223;0.065141285;0.058264566;0.060390098;0.083270818;0.078769692;0.591522881;0.310077519;0.30420105;0.240310078;0.370092523;0.32308077;0.482870718;0.206051513;0.173668417;0.421105276;0.228057014;0.141785446;0.131907977;0.329457364;0.156664166;0.334458615;0.161790448;0.274443611;0.156414104;0.391847962;0.271942986
0;2S7;Resting Open;0.076894224;0.070017504;0.071142786;0.071267817;0.065516379;0.074268567;0.080645161;0.338084521;0.294948737;0.355963991;0.164791198;0.34696174;0.328332083;0.427356839;0.22268067;0.143035759;0.386596649;0.211052763;0.196299075;0.12428107;0.343710928;0.189797449;0.266316579;0.238184546;0.279944986;0.139409852;0.156664166;0.320455114
0;2S8;Resting Open;0.070892723;0.073143286;0.073768442;0.073393348;0.069017254;0.07751938;0.072018005;0.597899475;0.390722681;0.487996999;0.312203051;0.465366342;0.435483871;0.542385596;0.374843711;0.25843961;0.53675919;0.357714429;0.278944736;0.207426857;0.407726932;0.244436109;0.402850713;0.311077769;0.390472618;0.213928482;0.306826707;0.40460115
0;2S9;Resting Open;0.061765441;0.06164041;0.061515379;0.058389597;0.060515129;0.071392848;0.06064016;0.492748187;0.323205801;0.346461615;0.200175044;0.404351088;0.309577394;0.498749687;0.220930233;0.145786447;0.481245311;0.205551388;0.159414854;0.11327832;0.394348587;0.151412853;0.306326582;0.209427357;0.448862216;0.136659165;0.2931983;0.238809702
0;2S10;Resting Open;0.07551888;0.071517879;0.067266817;0.084896224;0.078769692;0.085771443;0.112528132;0.457739435;0.296699175;0.378094524;0.186546637;0.287071768;0.222555639;0.465491373;0.244186047;0.13715929;0.287571893;0.16004001;0.190547637;0.120405101;0.311702926;0.143410853;0.410977744;0.205426357;0.305451363;0.13715929;0.26044011;0.234808702
0;2S11;Resting Open;0.081395349;0.08552138;0.079394849;0.074393598;0.083395849;0.095648912;0.11227807;0.50500125;0.398849712;0.498499625;0.249187297;0.419854964;0.231807952;0.490747687;0.349087272;0.195173793;0.441110278;0.196674169;0.276069017;0.163415854;0.372968242;0.154663666;0.396349087;0.315453863;0.27931983;0.199674919;0.268942236;0.259564891
0;2S13;Resting Open;0.077644411;0.077894474;0.080020005;0.064766192;0.054013503;0.088647162;0.075893973;0.410602651;0.223430858;0.381595399;0.124781195;0.396474119;0.388722181;0.451612903;0.220930233;0.102650663;0.677169292;0.239184796;0.146286572;0.099274819;0.41447862;0.153413353;0.243935984;0.214178545;0.517504376;0.095023756;0.19779945;0.26144036
0;2S1;Resting;0.077644411;0.075768942;0.074143536;0.069642411;0.055888972;0.083770943;0.084396099;0.465741435;0.25243811;0.455738935;0.216929232;0.391222806;0.363590898;0.407851963;0.27731933;0.147411853;0.563140785;0.235433858;0.169292323;0.107901975;0.356589147;0.155913978;0.418854714;0.23955989;0.519754939;0.13315829;0.322455614;0.243060765
0;2S2;Resting;0.066266567;0.068517129;0.062265566;0.066266567;0.058389597;0.066391598;0.065891473;0.316579145;0.208177044;0.265566392;0.140285071;0.246436609;0.249937484;0.458864716;0.188797199;0.113778445;0.484246062;0.182170543;0.136034009;0.095523881;0.346336584;0.131907977;0.267191798;0.163290823;0.415853963;0.102150538;0.209677419;0.179794949
0;2S3;Resting;0.075643911;0.086021505;0.088397099;0.080145036;0.083395849;0.078769692;0.073643411;0.41847962;0.321705426;0.358589647;0.232683171;0.254063516;0.234933733;0.490497624;0.300950238;0.192173043;0.301575394;0.203925981;0.238059515;0.173293323;0.312578145;0.172168042;0.399349837;0.18692173;0.303325831;0.13615904;0.236809202;0.204301075
0;2S4;Resting;0.069267317;0.067391848;0.067266817;0.066266567;0.06464116;0.069392348;0.067391848;0.326581645;0.266191548;0.257814454;0.134408602;0.317829457;0.222930733;0.428982246;0.226431608;0.131407852;0.402350588;0.184796199;0.1987997;0.127531883;0.375843961;0.167291823;0.302450613;0.21667917;0.460990248;0.124531133;0.269067267;0.215803951
0;2S5;Resting;0.093898475;0.090397599;0.0963991;0.091272818;0.088022006;0.10140035;0.088022006;0.500500125;0.278194549;0.459989997;0.236684171;0.359339835;0.429857464;0.460865216;0.294948737;0.191422856;0.444236059;0.290572643;0.200175044;0.156914229;0.326206552;0.182170543;0.429482371;0.215053763;0.468867217;0.145536384;0.284196049;0.292698175
0;2S6;Resting;0.071142786;0.074893723;0.068267067;0.065141285;0.064766192;0.087646912;0.074768692;0.643410853;0.311577894;0.356964241;0.238184546;0.480995249;0.370092523;0.468242061;0.252313078;0.18492123;0.525131283;0.260065016;0.162415604;0.130907727;0.340710178;0.157289322;0.332833208;0.208802201;0.343210803;0.164791198;0.400100025;0.303950988
0;2S7;Resting;0.064891223;0.068267067;0.068017004;0.061890473;0.055513878;0.07951988;0.064516129;0.225806452;0.176044011;0.34196049;0.232183046;0.252813203;0.318954739;0.403350838;0.13315829;0.134658665;0.347211803;0.164666167;0.11327832;0.110027507;0.307326832;0.142285571;0.260065016;0.155663916;0.31207802;0.143410853;0.286196549;0.228182046
0;2S8;Resting;0.048512128;0.051262816;0.058014504;0.053888472;0.060140035;0.053513378;0.055513878;0.588147037;0.344211053;0.532133033;0.332083021;0.461740435;0.410977744;0.542135534;0.356339085;0.231307827;0.537134284;0.282820705;0.243685921;0.179419855;0.371092773;0.187421855;0.508877219;0.284196049;0.426731683;0.205926482;0.376469117;0.335708927
0;2S9;Resting;0.06164041;0.063015754;0.065016254;0.061015254;0.069142286;0.067516879;0.066516629;0.434483621;0.21467867;0.307951988;0.118154539;0.338084521;0.259314829;0.446861715;0.166916729;0.090772693;0.418104526;0.149537384;0.110027507;0.084646162;0.293323331;0.100150038;0.239309827;0.149037259;0.473618405;0.081270318;0.205301325;0.163915979
0;2S10;Resting;0.068267067;0.070017504;0.070517629;0.070142536;0.063140785;0.075143786;0.093023256;0.528132033;0.33895974;0.441485371;0.233183296;0.414103526;0.251062766;0.574018505;0.267566892;0.166916729;0.401975494;0.178169542;0.205176294;0.151537884;0.318204551;0.141660415;0.489997499;0.26744186;0.353713428;0.161290323;0.259189797;0.302075519
0;2S11;Resting;0.067141785;0.069267317;0.070892723;0.067016754;0.056264066;0.082020505;0.089147287;0.502750688;0.404976244;0.482995749;0.227556889;0.401725431;0.236184046;0.491997999;0.344836209;0.181295324;0.418354589;0.209427357;0.282195549;0.148787197;0.374843711;0.15703926;0.357589397;0.285696424;0.281195299;0.170292573;0.229557389;0.250562641
0;2S13;Resting;0.059514879;0.056014004;0.061390348;0.055513878;0.050012503;0.062390598;0.056514129;0.365466367;0.181420355;0.390972743;0.109152288;0.348087022;0.360590148;0.409602401;0.195548887;0.096774194;0.732683171;0.208177044;0.118529632;0.084021005;0.383095774;0.123530883;0.232183046;0.18292073;0.552138035;0.091272818;0.198049512;0.218554639
0;2S1;Form right;0.112651342;0.082733813;0.081505527;0.107913669;0.102298649;0.092998772;0.104053343;0.357255659;0.302509212;0.442270574;0.293384804;0.390682576;0.387348658;0.524039305;0.198192665;0.148008423;0.329092823;0.18985787;0.186173013;0.141516055;0.319266538;0.173539217;0.518775224;0.238024215;0.421038779;0.183453237;0.367783822;0.29329707
0;2S2;Form right;0.097736445;0.096069486;0.08062818;0.086067731;0.075890507;0.104404281;0.104228812;0.407615371;0.258466398;0.334707843;0.182575891;0.336988945;0.374012985;0.438585717;0.266976663;0.15450079;0.434637656;0.316985436;0.176522197;0.125460607;0.264432357;0.193367257;0.263730479;0.233111072;0.428934901;0.142130198;0.216002808;0.32567117
0;2S3;Form right;0.061940691;0.059659589;0.060185998;0.059747324;0.057115283;0.064835936;0.069924548;0.340849272;0.279347254;0.293560274;0.208984032;0.187752237;0.183190033;0.441656431;0.260045622;0.190384278;0.217757501;0.17152132;0.207317073;0.150377259;0.231444113;0.155114932;0.305930865;0.150991402;0.206176522;0.115897526;0.166432707;0.180557993
0;2S4;Form right;0.07518863;0.070450956;0.072819793;0.067818916;0.063256712;0.081417793;0.082295139;0.353746271;0.325407966;0.28601509;0.18836638;0.326022109;0.286366029;0.430426391;0.261624846;0.182663625;0.374276189;0.245393929;0.227759256;0.159238463;0.341200211;0.210914195;0.323302334;0.250043867;0.34830672;0.186085278;0.266450254;0.311458151
0;2S5;Form right;0.068959467;0.078259344;0.069749079;0.077294262;0.068520793;0.107650465;0.093437445;0.376557291;0.313476048;0.37822425;0.182575891;0.253553255;0.286804703;0.380505352;0.292068784;0.161958238;0.279961397;0.254606071;0.227408317;0.146165994;0.236357256;0.18705036;0.234514827;0.202842604;0.325495701;0.142393402;0.227232848;0.312160028
0;2S6;Form right;0.065976487;0.06790665;0.067643446;0.065362344;0.062818038;0.076329181;0.073346201;0.635023688;0.361028251;0.426215125;0.277153887;0.393051413;0.353746271;0.502982979;0.32865415;0.226443236;0.440340411;0.288559396;0.216178277;0.170468503;0.389191086;0.201965257;0.359361291;0.233198807;0.325495701;0.204860502;0.433760309;0.322161783
0;2S7;Form right;0.062642569;0.059045447;0.057027549;0.059659589;0.05369363;0.065888752;0.067204773;0.272591683;0.202228461;0.359098087;0.170907177;0.290665029;0.334532374;0.4504299;0.154851728;0.130110546;0.344972802;0.175995789;0.120898403;0.113704159;0.275135989;0.136251974;0.227759256;0.177048605;0.278733111;0.123793648;0.143972627;0.265397438
0;2S8;Form right;0.070626426;0.071240569;0.068959467;0.063695385;0.06378312;0.075802772;0.077469732;0.586330935;0.368485699;0.531847693;0.315669416;0.505000877;0.42498684;0.486225654;0.419459554;0.244955255;0.540182488;0.340586068;0.272416213;0.185383401;0.401386208;0.226443236;0.40217582;0.365853659;0.448148798;0.238287419;0.343919986;0.4094578
0;2S9;Form right;0.067029303;0.064572732;0.066941569;0.067994385;0.065450079;0.072732058;0.070187752;0.509212142;0.338217231;0.396648535;0.222231971;0.41208984;0.352079312;0.538778733;0.289612213;0.186436217;0.508334796;0.256009826;0.210387787;0.154062116;0.430075452;0.195034217;0.337427619;0.251359888;0.454377961;0.162835585;0.280926478;0.278996315
0;2S10;Form right;0.08492718;0.090805404;0.091945955;0.082646078;0.084137568;0.118266363;0.130461484;0.487892613;0.298473416;0.445692227;0.241182664;0.322512722;0.287682049;0.535181611;0.271187928;0.177224074;0.415160554;0.228812072;0.185295666;0.133883137;0.349096333;0.176785401;0.478505001;0.24223548;0.37673276;0.17283734;0.315055273;0.311019477
0;2S11;Form right;0.070100018;0.064748201;0.067380242;0.067204773;0.071416038;0.084137568;0.098876996;0.406123881;0.32154764;0.377434638;0.169678891;0.324091946;0.198631339;0.494999123;0.275837866;0.136602913;0.38945429;0.185471135;0.212668889;0.115546587;0.348394455;0.147657484;0.242410949;0.216529216;0.214686787;0.124407791;0.17432883;0.22670644
0;2S13;Form right;0.082733813;0.085014915;0.092121425;0.072468854;0.066327426;0.104492016;0.092121425;0.439989472;0.264344622;0.455606247;0.210387787;0.390331637;0.422091595;0.448675206;0.272767152;0.159150728;0.592384629;0.280049131;0.181084401;0.11765222;0.425074574;0.186173013;0.360501842;0.250131602;0.50842253;0.147920688;0.283470784;0.322688191
0;S1;Resting Open;0.170417604;0.155288822;0.158289572;0.154913728;0.202925731;0.147536884;0.171417854;0.493123281;0.369717429;0.400850213;0.414853713;0.483245811;0.499124781;0.539384846;0.309827457;0.322955739;0.557889472;0.395223806;0.245686422;0.273693423;0.451112778;0.302450613;0.423730933;0.321830458;0.48612153;0.328582146;0.535383846;0.467741935
0;S2;Resting Open;0.129782446;0.129532383;0.120030008;0.146036509;0.15703926;0.127656914;0.136409102;0.940235059;0.581020255;0.569892473;0.449737434;0.702425606;0.424106027;0.593898475;0.562265566;0.44436109;0.709052263;0.420105026;0.400850213;0.321705426;0.546511628;0.30420105;0.729182296;0.569767442;0.603900975;0.451737934;0.575393848;0.469867467
0;S3;Resting Open;0.142910728;0.139534884;0.134783696;0.149662416;0.143535884;0.118529632;0.135033758;0.470867717;0.386221555;0.544511128;0.326206552;0.404351088;0.458489622;0.405476369;0.354713678;0.243435859;0.372468117;0.322955739;0.284196049;0.201050263;0.329082271;0.26744186;0.374468617;0.328457114;0.499874969;0.216179045;0.354213553;0.347836959
0;S7;Resting Open;0.131907977;0.116029007;0.110402601;0.139284821;0.144661165;0.094773693;0.120780195;0.598899725;0.546886722;0.586896724;0.41647912;0.471117779;0.496374094;0.647411853;0.460865216;0.32508127;0.486496624;0.423605901;0.411102776;0.290447612;0.500250063;0.380970243;0.577144286;0.397474369;0.55563891;0.308077019;0.496874219;0.444861215
0;S10;Resting Open;0.106151538;0.10540135;0.101150288;0.111277819;0.125156289;0.095648912;0.105026257;0.666916729;0.493248312;0.587896974;0.399224806;0.571892973;0.565891473;0.708552138;0.404976244;0.299074769;0.718804701;0.412603151;0.309452363;0.242685671;0.618779695;0.311577894;0.602025506;0.363590898;0.712178045;0.263940985;0.524006002;0.377594399
0;S13;Resting Open;0.158414604;0.151912978;0.139034759;0.153788447;0.151912978;0.13315829;0.14316079;0.557764441;0.423855964;0.552888222;0.374343586;0.41347837;0.486871718;0.621155289;0.407101775;0.287071768;0.490247562;0.368217054;0.319454864;0.232308077;0.438609652;0.288197049;0.539884971;0.361215304;0.642410603;0.279944986;0.52488122;0.409227307
0;S14;Resting Open;0.134283571;0.133033258;0.108027007;0.13515879;0.148162041;0.11327832;0.117904476;0.388972243;0.224056014;0.425731433;0.330832708;0.329582396;0.386971743;0.355213803;0.318829707;0.258939735;0.397224306;0.292698175;0.189047262;0.162290573;0.243685921;0.172293073;0.462990748;0.262565641;0.411852963;0.216804201;0.345086272;0.30420105
0;S16;Resting Open;0.100025006;0.101650413;0.101150288;0.112528132;0.12728182;0.097274319;0.10340085;0.510502626;0.407101775;0.496874219;0.325706427;0.365216304;0.387096774;0.527256814;0.393473368;0.27831958;0.386846712;0.312953238;0.349212303;0.263565891;0.354088522;0.280070018;0.451362841;0.322830708;0.429982496;0.256064016;0.355463866;0.318204551
0;S18;Resting Open;0.169542386;0.16404101;0.148537134;0.173543386;0.175043761;0.126781695;0.134283571;0.663540885;0.474368592;0.570017504;0.395098775;0.486496624;0.370467617;0.629032258;0.462865716;0.31307827;0.527131783;0.30620155;0.341210303;0.244311078;0.445861465;0.235808952;0.570517629;0.365466367;0.45323831;0.256939235;0.446236559;0.331457864
0;S19;Resting Open;0.117029257;0.118904726;0.115778945;0.117529382;0.113028257;0.094023506;0.096274069;0.626906727;0.295073768;0.637909477;0.280820205;0.385096274;0.370967742;0.4076019;0.431107777;0.217429357;0.494623656;0.270067517;0.233808452;0.148787197;0.319579895;0.18192048;0.406351588;0.273818455;0.435108777;0.163165791;0.280695174;0.243310828
0;S21;Resting Open;0.124156039;0.110152538;0.114153538;0.132408102;0.128407102;0.09739935;0.108402101;0.441860465;0.449487372;0.523130783;0.331207802;0.381845461;0.373843461;0.459864966;0.340460115;0.242685671;0.322955739;0.278694674;0.328832208;0.22268067;0.348837209;0.252813203;0.403350838;0.317454364;0.415978995;0.230057514;0.310827707;0.342710678
0;S22;Resting Open;0.195298825;0.189047262;0.202925731;0.195173793;0.208552138;0.15203801;0.151537884;0.629282321;0.518629657;0.608527132;0.458364591;0.429357339;0.472743186;0.591022756;0.474368592;0.373343336;0.435608902;0.392723181;0.415103776;0.330832708;0.383970993;0.323205801;0.553013253;0.377969492;0.512753188;0.307701925;0.411977994;0.407726932
0;S24;Resting Open;0.123655914;0.118529632;0.119529882;0.123155789;0.117654414;0.096649162;0.096649162;0.475493873;0.334333583;0.583145786;0.393348337;0.377594399;0.394848712;0.495748937;0.331832958;0.240935234;0.364466117;0.227806952;0.245186297;0.194048512;0.300325081;0.171917979;0.576019005;0.292448112;0.4979995;0.226056514;0.417229307;0.300075019
0;S1;Resting;0.096899225;0.104651163;0.113653413;0.105026257;0.139909977;0.084896224;0.100775194;0.506751688;0.305326332;0.418854714;0.328832208;0.509627407;0.456114029;0.490997749;0.3072018;0.248312078;0.55763941;0.316329082;0.217804451;0.206926732;0.38372093;0.228557139;0.435108777;0.31807952;0.540135034;0.244936234;0.466866717;0.382970743
0;S2;Resting;0.130907727;0.129782446;0.115528882;0.142535634;0.147911978;0.121030258;0.124781195;0.948362091;0.616154039;0.598149537;0.481245311;0.718554639;0.436609152;0.628407102;0.596024006;0.478369592;0.717179295;0.433983496;0.429482371;0.35683921;0.552388097;0.319204801;0.757939485;0.604151038;0.628032008;0.49299825;0.615028757;0.504251063
0;S3;Resting;0.136409102;0.127031758;0.114153538;0.116404101;0.128532133;0.104026007;0.115028757;0.470742686;0.369092273;0.534883721;0.308577144;0.38472118;0.448612153;0.432233058;0.31607902;0.215553888;0.370717679;0.280195049;0.245686422;0.172043011;0.323830958;0.228057014;0.364966242;0.294573643;0.501625406;0.194048512;0.351462866;0.295823956
0;S7;Resting;0.146911728;0.138659665;0.135033758;0.146661665;0.138909727;0.119779945;0.127406852;0.551637909;0.49899975;0.473993498;0.352963241;0.456364091;0.423355839;0.623655914;0.383970993;0.276069017;0.481370343;0.317579395;0.353963491;0.249937484;0.474743686;0.286571643;0.47911978;0.32708177;0.433108277;0.252563141;0.430732683;0.336459115
0;S10;Resting;0.094273568;0.09539885;0.094898725;0.105776444;0.121155289;0.090522631;0.0943986;0.613653413;0.430107527;0.550512628;0.355338835;0.560765191;0.508377094;0.687296824;0.370592648;0.267191798;0.785946487;0.339209802;0.274443611;0.216554139;0.62728182;0.246186547;0.60340085;0.342835709;0.71467867;0.244936234;0.484621155;0.337834459
0;S13;Resting;0.136284071;0.126406602;0.122530633;0.126156539;0.131782946;0.110402601;0.124156039;0.530007502;0.40060015;0.539634909;0.372468117;0.369967492;0.474618655;0.601650413;0.353963491;0.279694924;0.46724181;0.337084271;0.294823706;0.248562141;0.445736434;0.286696674;0.564391098;0.308952238;0.670417604;0.25443861;0.568517129;0.356964241
0;S14;Resting;0.12328082;0.119529882;0.102150538;0.13515879;0.135533883;0.088147037;0.105026257;0.447986997;0.265191298;0.4979995;0.361090273;0.391222806;0.413103276;0.440485121;0.390722681;0.285446362;0.454613653;0.301950488;0.240685171;0.197924481;0.281695424;0.189422356;0.47611903;0.31907977;0.464116029;0.236809202;0.37771943;0.33695924
0;S16;Resting;0.103525881;0.102775694;0.109277319;0.11927982;0.136284071;0.089772443;0.096649162;0.540260065;0.442235559;0.531007752;0.369092273;0.445236309;0.424106027;0.535633908;0.429107277;0.325456364;0.414728682;0.332833208;0.376344086;0.311827957;0.381095274;0.276069017;0.527506877;0.374593648;0.493873468;0.279444861;0.370967742;0.395473868
0;S18;Resting;0.129782446;0.121780445;0.110527632;0.141410353;0.149537384;0.099899975;0.110902726;0.597649412;0.387846962;0.467866967;0.304076019;0.397724431;0.304576144;0.565141285;0.338084521;0.227806952;0.444236059;0.229432358;0.250062516;0.185671418;0.375968992;0.17491873;0.520755189;0.269067267;0.391097774;0.190797699;0.388847212;0.253563391
