;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4
0;2S2;Resting Open;0.069517379;0.080895224;0.074643661;0.06464116;0.063890973;0.081020255;0.076769192;0.316454114;0.227806952;0.267316829;0.150912728;0.251812953;0.259064766;0.403225806;0.274818705;0.144786197;0.42748187;0.278444611;0.189797449;0.128157039;0.287696924;0.185046262;0.191672918;0.23355839;0.332333083;0.14016004;0.163665916;0.266316579
0;2S3;Resting Open;0.071392848;0.069017254;0.074268567;0.072643161;0.07851963;0.069767442;0.070267567;0.439609902;0.327456864;0.405976494;0.256314079;0.221305326;0.290947737;0.474618655;0.331082771;0.218054514;0.276569142;0.255063766;0.249562391;0.178544636;0.276819205;0.204426107;0.400100025;0.193298325;0.35483871;0.137284321;0.249187297;0.222180545
0;2S4;Resting Open;0.070767692;0.0963991;0.093773443;0.082770693;0.073393348;0.107651913;0.089397349;0.216554139;0.200550138;0.200300075;0.139534884;0.232683171;0.178794699;0.325206302;0.219054764;0.149412353;0.32208052;0.199424856;0.210177544;0.136409102;0.382970743;0.196174044;0.26444111;0.240185046;0.336334084;0.158664666;0.249062266;0.230432608
0;2S5;Resting Open;0.087146787;0.094148537;0.087271818;0.084146037;0.08752188;0.118404601;0.10140035;0.464741185;0.308077019;0.43935984;0.225806452;0.359589897;0.414353588;0.430482621;0.304826207;0.196174044;0.441485371;0.311577894;0.226056514;0.168042011;0.332583146;0.219554889;0.370842711;0.255813953;0.491622906;0.176294074;0.310577644;0.334208552
0;2S6;Resting Open;0.069267317;0.068892223;0.065141285;0.058264566;0.060390098;0.083270818;0.078769692;0.591522881;0.310077519;0.30420105;0.240310078;0.370092523;0.32308077;0.482870718;0.206051513;0.173668417;0.421105276;0.228057014;0.141785446;0.131907977;0.329457364;0.156664166;0.334458615;0.161790448;0.274443611;0.156414104;0.391847962;0.271942986
0;2S7;Resting Open;0.076894224;0.070017504;0.071142786;0.071267817;0.065516379;0.074268567;0.080645161;0.338084521;0.294948737;0.355963991;0.164791198;0.34696174;0.328332083;0.427356839;0.22268067;0.143035759;0.386596649;0.211052763;0.196299075;0.12428107;0.343710928;0.189797449;0.266316579;0.238184546;0.279944986;0.139409852;0.156664166;0.320455114
0;2S8;Resting Open;0.070892723;0.073143286;0.073768442;0.073393348;0.069017254;0.07751938;0.072018005;0.597899475;0.390722681;0.487996999;0.312203051;0.465366342;0.435483871;0.542385596;0.374843711;0.25843961;0.53675919;0.357714429;0.278944736;0.207426857;0.407726932;0.244436109;0.402850713;0.311077769;0.390472618;0.213928482;0.306826707;0.40460115
0;2S9;Resting Open;0.061765441;0.06164041;0.061515379;0.058389597;0.060515129;0.071392848;0.06064016;0.492748187;0.323205801;0.346461615;0.200175044;0.404351088;0.309577394;0.498749687;0.220930233;0.145786447;0.481245311;0.205551388;0.159414854;0.11327832;0.394348587;0.151412853;0.306326582;0.209427357;0.448862216;0.136659165;0.2931983;0.238809702
0;2S10;Resting Open;0.07551888;0.071517879;0.067266817;0.084896224;0.078769692;0.085771443;0.112528132;0.457739435;0.296699175;0.378094524;0.186546637;0.287071768;0.222555639;0.465491373;0.244186047;0.13715929;0.287571893;0.16004001;0.190547637;0.120405101;0.311702926;0.143410853;0.410977744;0.205426357;0.305451363;0.13715929;0.26044011;0.234808702
0;2S11;Resting Open;0.081395349;0.08552138;0.079394849;0.074393598;0.083395849;0.095648912;0.11227807;0.50500125;0.398849712;0.498499625;0.249187297;0.419854964;0.231807952;0.490747687;0.349087272;0.195173793;0.441110278;0.196674169;0.276069017;0.163415854;0.372968242;0.154663666;0.396349087;0.315453863;0.27931983;0.199674919;0.268942236;0.259564891
0;2S13;Resting Open;0.077644411;0.077894474;0.080020005;0.064766192;0.054013503;0.088647162;0.075893973;0.410602651;0.223430858;0.381595399;0.124781195;0.396474119;0.388722181;0.451612903;0.220930233;0.102650663;0.677169292;0.239184796;0.146286572;0.099274819;0.41447862;0.153413353;0.243935984;0.214178545;0.517504376;0.095023756;0.19779945;0.26144036
0;2S2;Resting;0.066266567;0.068517129;0.062265566;0.066266567;0.058389597;0.066391598;0.065891473;0.316579145;0.208177044;0.265566392;0.140285071;0.246436609;0.249937484;0.458864716;0.188797199;0.113778445;0.484246062;0.182170543;0.136034009;0.095523881;0.346336584;0.131907977;0.267191798;0.163290823;0.415853963;0.102150538;0.209677419;0.179794949
0;2S3;Resting;0.075643911;0.086021505;0.088397099;0.080145036;0.083395849;0.078769692;0.073643411;0.41847962;0.321705426;0.358589647;0.232683171;0.254063516;0.234933733;0.490497624;0.300950238;0.192173043;0.301575394;0.203925981;0.238059515;0.173293323;0.312578145;0.172168042;0.399349837;0.18692173;0.303325831;0.13615904;0.236809202;0.204301075
0;2S4;Resting;0.069267317;0.067391848;0.067266817;0.066266567;0.06464116;0.069392348;0.067391848;0.326581645;0.266191548;0.257814454;0.134408602;0.317829457;0.222930733;0.428982246;0.226431608;0.131407852;0.402350588;0.184796199;0.1987997;0.127531883;0.375843961;0.167291823;0.302450613;0.21667917;0.460990248;0.124531133;0.269067267;0.215803951
0;2S5;Resting;0.093898475;0.090397599;0.0963991;0.091272818;0.088022006;0.10140035;0.088022006;0.500500125;0.278194549;0.459989997;0.236684171;0.359339835;0.429857464;0.460865216;0.294948737;0.191422856;0.444236059;0.290572643;0.200175044;0.156914229;0.326206552;0.182170543;0.429482371;0.215053763;0.468867217;0.145536384;0.284196049;0.292698175
0;2S6;Resting;0.071142786;0.074893723;0.068267067;0.065141285;0.064766192;0.087646912;0.074768692;0.643410853;0.311577894;0.356964241;0.238184546;0.480995249;0.370092523;0.468242061;0.252313078;0.18492123;0.525131283;0.260065016;0.162415604;0.130907727;0.340710178;0.157289322;0.332833208;0.208802201;0.343210803;0.164791198;0.400100025;0.303950988
0;2S7;Resting;0.064891223;0.068267067;0.068017004;0.061890473;0.055513878;0.07951988;0.064516129;0.225806452;0.176044011;0.34196049;0.232183046;0.252813203;0.318954739;0.403350838;0.13315829;0.134658665;0.347211803;0.164666167;0.11327832;0.110027507;0.307326832;0.142285571;0.260065016;0.155663916;0.31207802;0.143410853;0.286196549;0.228182046
0;2S8;Resting;0.048512128;0.051262816;0.058014504;0.053888472;0.060140035;0.053513378;0.055513878;0.588147037;0.344211053;0.532133033;0.332083021;0.461740435;0.410977744;0.542135534;0.356339085;0.231307827;0.537134284;0.282820705;0.243685921;0.179419855;0.371092773;0.187421855;0.508877219;0.284196049;0.426731683;0.205926482;0.376469117;0.335708927
0;2S9;Resting;0.06164041;0.063015754;0.065016254;0.061015254;0.069142286;0.067516879;0.066516629;0.434483621;0.21467867;0.307951988;0.118154539;0.338084521;0.259314829;0.446861715;0.166916729;0.090772693;0.418104526;0.149537384;0.110027507;0.084646162;0.293323331;0.100150038;0.239309827;0.149037259;0.473618405;0.081270318;0.205301325;0.163915979
0;2S10;Resting;0.068267067;0.070017504;0.070517629;0.070142536;0.063140785;0.075143786;0.093023256;0.528132033;0.33895974;0.441485371;0.233183296;0.414103526;0.251062766;0.574018505;0.267566892;0.166916729;0.401975494;0.178169542;0.205176294;0.151537884;0.318204551;0.141660415;0.489997499;0.26744186;0.353713428;0.161290323;0.259189797;0.302075519
0;2S11;Resting;0.067141785;0.069267317;0.070892723;0.067016754;0.056264066;0.082020505;0.089147287;0.502750688;0.404976244;0.482995749;0.227556889;0.401725431;0.236184046;0.491997999;0.344836209;0.181295324;0.418354589;0.209427357;0.282195549;0.148787197;0.374843711;0.15703926;0.357589397;0.285696424;0.281195299;0.170292573;0.229557389;0.250562641
0;2S13;Resting;0.059514879;0.056014004;0.061390348;0.055513878;0.050012503;0.062390598;0.056514129;0.365466367;0.181420355;0.390972743;0.109152288;0.348087022;0.360590148;0.409602401;0.195548887;0.096774194;0.732683171;0.208177044;0.118529632;0.084021005;0.383095774;0.123530883;0.232183046;0.18292073;0.552138035;0.091272818;0.198049512;0.218554639
0;2S2;Square right;0.093718593;0.089321608;0.090326633;0.084924623;0.074874372;0.10201005;0.098743719;0.428015075;0.292336683;0.298994975;0.175753769;0.343969849;0.359170854;0.479899497;0.245979899;0.138944724;0.447487437;0.308040201;0.181532663;0.115201005;0.32701005;0.205276382;0.284170854;0.223869347;0.394346734;0.143090452;0.230276382;0.30138191
0;2S3;Square right;0.064698492;0.065954774;0.066834171;0.059547739;0.061934673;0.074246231;0.067085427;0.335301508;0.292713568;0.295100503;0.229020101;0.19660804;0.199497487;0.449246231;0.302889447;0.23040201;0.236180905;0.183417085;0.255904523;0.185175879;0.24861809;0.174874372;0.30339196;0.187060302;0.239698492;0.154773869;0.203894472;0.174371859
0;2S4;Square right;0.071356784;0.083291457;0.081658291;0.083291457;0.078894472;0.09321608;0.083417085;0.243844221;0.259547739;0.246859296;0.176005025;0.295854271;0.20879397;0.294723618;0.195100503;0.145477387;0.292713568;0.180025126;0.202763819;0.135678392;0.386557789;0.180025126;0.333417085;0.274874372;0.355527638;0.178768844;0.294974874;0.250628141
0;2S5;Square right;0.07839196;0.079648241;0.07298995;0.074748744;0.079773869;0.098994975;0.08580402;0.377261307;0.295477387;0.369472362;0.206909548;0.302763819;0.316331658;0.345979899;0.293467337;0.182160804;0.335552764;0.267964824;0.222361809;0.149748744;0.262562814;0.197110553;0.268844221;0.245979899;0.378894472;0.169723618;0.266080402;0.299623116
0;2S6;Square right;0.066457286;0.063190955;0.063442211;0.06419598;0.060929648;0.076758794;0.061934673;0.558542714;0.307537688;0.404899497;0.246231156;0.338065327;0.338316583;0.420854271;0.279773869;0.194974874;0.395477387;0.264447236;0.173743719;0.141331658;0.378894472;0.17839196;0.334045226;0.195477387;0.323241206;0.178643216;0.411432161;0.280778894
0;2S7;Square right;0.070728643;0.072487437;0.06959799;0.064572864;0.063944724;0.074748744;0.071356784;0.319849246;0.265829146;0.317462312;0.222110553;0.249623116;0.311934673;0.400251256;0.194346734;0.151758794;0.246105528;0.199874372;0.165452261;0.129020101;0.216582915;0.164698492;0.29459799;0.180276382;0.298366834;0.14459799;0.229522613;0.201005025
