;0;1
2S1;1.40187452507509;0.9186452035878082
2S2;1.5125090948064936;0.7107212786746228
2S3;1.63653871652719;1.0
2S4;1.4387615688153415;0.9204909124945749
2S5;1.524925046985675;0.7180251239921918
2S6;0.641882199860342;0.8278922392496126
2S7;0.9794193493154759;1.0
2S8;0.9575224596882769;1.0
2S9;0.7253678408500827;1.0
2S10;1.3228209798996415;1.0
2S11;1.4922899626510522;0.9032891308042368
2S12;1.520923257059322;1.0
2S13;0.60420509989343;1.0
