;Subject;Test;FCz;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz Oz;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 O1;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;PO8 PO8;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 O2;O2 PO7;O2 PO3;O2 PO4;PO7 PO7;PO7 PO3;PO7 PO4;PO3 PO3;PO3 PO4;PO4 PO4;SCORE_1;SCORE_2;SCORE_3;SCORE_4
0;S2;Resting open;1;0.178089172;0.17910828;0.170573248;0.198853503;0.209936306;0.174394904;0.182292994;1;0.951592357;0.677452229;0.668535032;0.580382166;0.764968153;0.50955414;1;0.683694268;0.661401274;0.574394904;0.767643312;0.506624204;1;0.524076433;0.461401274;0.649044586;0.399617834;1;0.790955414;0.658471338;0.634012739;1;0.569171975;0.642420382;1;0.540254777;1;26.4531;17.5168;13.1632;13.755
0;S3;Resting open;1;0.165987261;0.139617834;0.14955414;0.148917197;0.152611465;0.130191083;0.140764331;1;0.568535032;0.467898089;0.617707006;0.385350318;0.477324841;0.542675159;1;0.524076433;0.435414013;0.278343949;0.455286624;0.391847134;1;0.35910828;0.241783439;0.397961783;0.329171975;1;0.471847134;0.408917197;0.621273885;1;0.282675159;0.432993631;1;0.421146497;1;3.10216;1.74872;2.89212;0.283406
0;S5;Resting open;1;0.157070064;0.158598726;0.158598726;0.150700637;0.16866242;0.141910828;0.14;1;0.523057325;0.34089172;0.523312102;0.411464968;0.48433121;0.423566879;1;0.526624204;0.33656051;0.317834395;0.512484076;0.278343949;1;0.233757962;0.229299363;0.435286624;0.204076433;1;0.507006369;0.341273885;0.475031847;1;0.288152866;0.405095541;1;0.331974522;1;-3.08458;-1.36324;-1.17945;-1.55929
0;S7;Resting open;1;0.125605096;0.107770701;0.1;0.135796178;0.141910828;0.097070064;0.106242038;1;0.60611465;0.591210191;0.628917197;0.460127389;0.588917197;0.497707006;1;0.650700637;0.479490446;0.364713376;0.571974522;0.424968153;1;0.448917197;0.327261146;0.582547771;0.382929936;1;0.597452229;0.482420382;0.553248408;1;0.37566879;0.507006369;1;0.478980892;1;12.5713;7.1389;5.93702;5.64997
0;S10;Resting open;1;0.143057325;0.143694268;0.142929936;0.139490446;0.141019108;0.131847134;0.131847134;1;0.737070064;0.577324841;0.669808917;0.497452229;0.572356688;0.64343949;1;0.754649682;0.506496815;0.383949045;0.650191083;0.496942675;1;0.401146497;0.312738854;0.577452229;0.388025478;1;0.696178344;0.416305732;0.781019108;1;0.314394904;0.627388535;1;0.419617834;1;14.7753;10.3591;9.8603;8.409
0;S14;Resting open;1;0.169171975;0.163821656;0.125350318;0.177707006;0.182675159;0.137707006;0.156050955;1;0.457834395;0.267006369;0.473375796;0.36;0.392866242;0.406751592;1;0.440127389;0.378598726;0.293375796;0.489299363;0.324076433;1;0.21388535;0.172101911;0.320254777;0.186878981;1;0.465095541;0.347770701;0.478726115;1;0.273757962;0.418343949;1;0.351974522;1;-6.5617;-3.77786;-2.23549;-4.04312
0;S15;Resting open;1;0.152101911;0.141019108;0.134394904;0.17133758;0.188280255;0.125987261;0.13044586;1;0.7;0.563184713;0.684203822;0.440509554;0.572611465;0.477452229;1;0.685095541;0.493375796;0.334522293;0.550573248;0.355541401;1;0.408535032;0.287515924;0.542292994;0.314522293;1;0.619363057;0.45566879;0.561656051;1;0.31133758;0.465350318;1;0.478980892;1;9.89905;6.68044;4.55007;4.73992
0;S16;Resting open;1;0.111210191;0.101528662;0.098726115;0.118726115;0.134267516;0.103821656;0.108535032;1;0.591082803;0.514394904;0.552866242;0.378089172;0.484713376;0.401019108;1;0.573375796;0.452993631;0.305859873;0.504203822;0.355923567;1;0.421656051;0.296050955;0.44955414;0.315286624;1;0.538853503;0.421528662;0.463312102;1;0.290318471;0.38343949;1;0.371082803;1;3.96677;1.67605;0.557463;0.54195
0;S18;Resting open;1;0.196942675;0.180764331;0.167261146;0.201019108;0.203312102;0.136942675;0.139745223;1;0.702420382;0.562547771;0.634012739;0.463057325;0.530063694;0.426751592;1;0.686878981;0.536178344;0.390828025;0.573121019;0.365987261;1;0.439363057;0.330700637;0.537197452;0.302292994;1;0.608407643;0.416815287;0.478471338;1;0.322420382;0.469681529;1;0.389044586;1;9.74319;6.22788;3.32306;4.0823
0;S19;Resting open;1;0.15566879;0.159490446;0.137961783;0.153757962;0.137197452;0.111592357;0.109299363;1;0.67910828;0.354522293;0.705477707;0.344458599;0.456305732;0.439235669;1;0.478343949;0.496050955;0.268917197;0.544458599;0.328152866;1;0.27133758;0.172484076;0.38522293;0.19566879;1;0.470063694;0.336433121;0.524076433;1;0.189171975;0.343949045;1;0.284458599;1;-3.62944;-0.653066;-0.644978;-1.4652
0;S21;Resting open;1;0.145859873;0.133630573;0.125477707;0.165350318;0.168917197;0.114140127;0.139235669;1;0.532356688;0.498726115;0.584458599;0.4;0.465987261;0.46343949;1;0.601910828;0.461656051;0.343312102;0.467133758;0.389299363;1;0.414649682;0.292866242;0.460254777;0.348025478;1;0.486242038;0.407515924;0.513121019;1;0.317834395;0.426242038;1;0.457961783;1;5.96041;2.45888;2.24791;0.998616
0;S22;Resting open;1;0.301019108;0.277070064;0.275159236;0.297579618;0.312866242;0.24522293;0.256687898;1;0.726369427;0.638216561;0.718471338;0.591847134;0.571464968;0.601146497;1;0.691082803;0.616305732;0.518853503;0.56522293;0.521910828;1;0.571082803;0.501783439;0.532484076;0.467006369;1;0.664585987;0.534267516;0.633121019;1;0.469426752;0.559745223;1;0.566624204;1;22.9519;13.7308;11.4474;8.62896
0;S24;Resting open;1;0.180509554;0.159872611;0.153121019;0.184713376;0.179490446;0.119490446;0.135159236;1;0.62343949;0.437707006;0.675796178;0.49133758;0.482929936;0.527770701;1;0.566496815;0.475541401;0.352356688;0.509299363;0.378471338;1;0.348917197;0.27656051;0.419872611;0.267133758;1;0.669936306;0.383057325;0.613757962;1;0.292611465;0.537452229;1;0.39388535;1;5.4062;5.1669;4.43533;1.73214
0;S25;Resting open;1;0.097452229;0.090063694;0.067261146;0.093630573;0.073375796;0.106878981;0.107643312;1;0.566878981;0.212101911;0.544840764;0.252484076;0.534522293;0.473375796;1;0.338980892;0.339363057;0.175031847;0.618853503;0.301146497;1;0.158980892;0.118216561;0.256050955;0.138343949;1;0.453757962;0.322802548;0.589044586;1;0.164840764;0.322675159;1;0.348280255;1;-11.1557;-5.02436;-1.90453;-3.43672
0;S26;Resting open;1;0.088152866;0.090700637;0.084840764;0.088917197;0.068280255;0.101656051;0.094904459;1;0.408917197;0.306369427;0.348280255;0.186369427;0.325987261;0.303821656;1;0.51388535;0.368789809;0.176815287;0.503949045;0.325732484;1;0.264968153;0.152101911;0.390063694;0.239617834;1;0.224076433;0.303184713;0.396687898;1;0.160127389;0.213757962;1;0.314904459;1;-10.7394;-9.67773;-7.03818;-5.65012
0;S27;Resting open;1;0.086242038;0.076178344;0.075031847;0.079363057;0.075541401;0.084203822;0.092738854;1;0.55133758;0.426496815;0.49656051;0.318216561;0.237324841;0.34866242;1;0.568535032;0.443057325;0.308535032;0.274904459;0.314267516;1;0.336815287;0.234522293;0.265987261;0.252101911;1;0.45477707;0.208280255;0.435414013;1;0.162547771;0.332866242;1;0.232484076;1;-6.13789;-4.4988;-5.32666;-6.97479
0;S28;Resting open;1;0.097707006;0.107770701;0.099872611;0.097324841;0.076305732;0.115286624;0.102675159;1;0.328407643;0.329171975;0.297452229;0.156305732;0.351847134;0.257324841;1;0.442165605;0.28866242;0.170573248;0.452993631;0.238726115;1;0.267388535;0.152356688;0.498726115;0.223184713;1;0.316687898;0.305732484;0.420254777;1;0.165732484;0.297834395;1;0.28433121;1;-12.027;-10.3466;-7.66768;-5.83977
0;S30;Resting open;1;0.054012739;0.055541401;0.052356688;0.049936306;0.056050955;0.072738854;0.063821656;1;0.682802548;0.412101911;0.426624204;0.316815287;0.432229299;0.379872611;1;0.584585987;0.296687898;0.240636943;0.487133758;0.29133758;1;0.193121019;0.170828025;0.409171975;0.19566879;1;0.393630573;0.214140127;0.337961783;1;0.190955414;0.469044586;1;0.325859873;1;-6.47858;-3.9996;-4.65987;-2.93883
0;S31;Resting open;1;0.070063694;0.070828025;0.062292994;0.060254777;0.064203822;0.071974522;0.077707006;1;0.463057325;0.408152866;0.395796178;0.276305732;0.418980892;0.362675159;1;0.530191083;0.354140127;0.249171975;0.433630573;0.295414013;1;0.317070064;0.223821656;0.390063694;0.238598726;1;0.358343949;0.344458599;0.365987261;1;0.246496815;0.295286624;1;0.34866242;1;-5.33368;-5.3381;-4.75756;-4.09538
0;S32;Resting open;1;0.083184713;0.083694268;0.083566879;0.079872611;0.06866242;0.08611465;0.080382166;1;0.672356688;0.485477707;0.640254777;0.427006369;0.594904459;0.518853503;1;0.598980892;0.514012739;0.337579618;0.634267516;0.415541401;1;0.37656051;0.272484076;0.513757962;0.309044586;1;0.508917197;0.451082803;0.517070064;1;0.319490446;0.426878981;1;0.490063694;1;8.16329;5.03896;4.53251;4.4664
0;S33;Resting open;1;0.069299363;0.070063694;0.068407643;0.063821656;0.062165605;0.075541401;0.067261146;1;0.578726115;0.427770701;0.411464968;0.265732484;0.484076433;0.388535032;1;0.605350318;0.291974522;0.200254777;0.561783439;0.276305732;1;0.223821656;0.171082803;0.530700637;0.213121019;1;0.414012739;0.276433121;0.547133758;1;0.190191083;0.413375796;1;0.302802548;1;-5.47698;-3.92806;-2.86667;-0.570842
0;S34;Resting open;1;0.074904459;0.081019108;0.086242038;0.070955414;0.069936306;0.111210191;0.127133758;1;0.524585987;0.361656051;0.456687898;0.265350318;0.338980892;0.206242038;1;0.577707006;0.259363057;0.172611465;0.317197452;0.151592357;1;0.194394904;0.148407643;0.317707006;0.133248408;1;0.489426752;0.257197452;0.29910828;1;0.180636943;0.281783439;1;0.274012739;1;-12.6804;-7.74995;-9.58083;-7.94455
0;S35;Resting open;1;0.101910828;0.096305732;0.095286624;0.101401274;0.096305732;0.123694268;0.141783439;1;0.595031847;0.479872611;0.580382166;0.302292994;0.500636943;0.313248408;1;0.60522293;0.455541401;0.238726115;0.518216561;0.28522293;1;0.356942675;0.205350318;0.474012739;0.232611465;1;0.464458599;0.392993631;0.358726115;1;0.243566879;0.301019108;1;0.362292994;1;-0.863626;-1.19202;-2.9574;-0.76254
0;S36;Resting open;1;0.080509554;0.074140127;0.082038217;0.075541401;0.084840764;0.076942675;0.079235669;1;0.595541401;0.389808917;0.515414013;0.296050955;0.501528662;0.365732484;1;0.54343949;0.389171975;0.244203822;0.551847134;0.275159236;1;0.270828025;0.198980892;0.418216561;0.205477707;1;0.468789809;0.34433121;0.46343949;1;0.220636943;0.345477707;1;0.338471338;1;-4.20569;-2.45225;-2.57992;-1.41944
0;S37;Resting open;1;0.089936306;0.085350318;0.087006369;0.088407643;0.085095541;0.097961783;0.107006369;1;0.487006369;0.298216561;0.529681529;0.209044586;0.478216561;0.491974522;1;0.552611465;0.325095541;0.16955414;0.735031847;0.320127389;1;0.221528662;0.137324841;0.492484076;0.215541401;1;0.376433121;0.316433121;0.622292994;1;0.163057325;0.321273885;1;0.346751592;1;-6.78877;-4.52101;-0.829878;0.22317
0;S2;Resting;1;0.16089172;0.160382166;0.146496815;0.184713376;0.195923567;0.148535032;0.16522293;1;0.954649682;0.676687898;0.670573248;0.574267516;0.765095541;0.525859873;1;0.688789809;0.666242038;0.569808917;0.763184713;0.52089172;1;0.511082803;0.444076433;0.629808917;0.407770701;1;0.807006369;0.67044586;0.699617834;1;0.577197452;0.681656051;1;0.581273885;1;27.0998;18.1491;14.1836;14.1981
