;Subject;Test;FCz;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz Oz;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 O1;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;PO8 PO8;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 O2;O2 PO7;O2 PO3;O2 PO4;PO7 PO7;PO7 PO3;PO7 PO4;PO3 PO3;PO3 PO4;PO4 PO4;SCORE_1;SCORE_2;SCORE_3;SCORE_4
0;S2;Resting Open;1;0.139490446;0.138853503;0.126624204;0.159363057;0.169936306;0.136942675;0.147898089;1;0.95388535;0.638598726;0.640382166;0.526496815;0.761528662;0.492229299;1;0.646878981;0.635286624;0.522929936;0.764076433;0.489808917;1;0.46089172;0.381019108;0.60955414;0.358853503;1;0.778343949;0.638216561;0.661019108;1;0.52955414;0.650191083;1;0.531464968;1;22.5777;16.698;14.2569;11.5523
0;S3;Resting Open;1;0.177707006;0.149171975;0.144713376;0.176178344;0.160382166;0.133757962;0.163566879;1;0.547388535;0.473375796;0.594649682;0.389681529;0.481273885;0.518471338;1;0.488280255;0.433375796;0.293121019;0.474522293;0.400382166;1;0.356942675;0.245477707;0.417070064;0.334267516;1;0.442292994;0.409044586;0.562038217;1;0.260254777;0.40522293;1;0.43388535;1;3.55499;1.4636;0.148932;2.10874
0;S5;Resting Open;1;0.14343949;0.14433121;0.149426752;0.142929936;0.151210191;0.135286624;0.129171975;1;0.587388535;0.395159236;0.587898089;0.465987261;0.527388535;0.491719745;1;0.529044586;0.418980892;0.367643312;0.542929936;0.357452229;1;0.298089172;0.271974522;0.442675159;0.255796178;1;0.563566879;0.392101911;0.512229299;1;0.32955414;0.474394904;1;0.396815287;1;3.64893;3.3584;1.32113;2.55029
0;S7;Resting Open;1;0.142547771;0.133757962;0.124458599;0.165732484;0.178471338;0.110700637;0.132101911;1;0.656050955;0.610955414;0.641910828;0.477834395;0.563566879;0.571464968;1;0.706242038;0.526624204;0.378343949;0.581019108;0.487643312;1;0.473757962;0.345477707;0.582675159;0.45566879;1;0.644840764;0.481528662;0.626369427;1;0.371974522;0.578343949;1;0.526624204;1;16.8524;10.4616;8.55858;8.53115
0;S10;Resting Open;1;0.129299363;0.120636943;0.115796178;0.130573248;0.138471338;0.113630573;0.121656051;1;0.734012739;0.592993631;0.659872611;0.487133758;0.647643312;0.641528662;1;0.768789809;0.497452229;0.376815287;0.771464968;0.498980892;1;0.40866242;0.318980892;0.692738854;0.400127389;1;0.676942675;0.45044586;0.767515924;1;0.336687898;0.607006369;1;0.466878981;1;16.6999;11.9385;12.3821;11.027
0;S13;Resting Open;1;0.183566879;0.163821656;0.145477707;0.183057325;0.193503185;0.144203822;0.170955414;1;0.641783439;0.514649682;0.623694268;0.449299363;0.503694268;0.567388535;1;0.683312102;0.486624204;0.362420382;0.56;0.464076433;1;0.398598726;0.31133758;0.518726115;0.381528662;1;0.597707006;0.445859873;0.702547771;1;0.362802548;0.593248408;1;0.502675159;1;12.3857;8.19179;6.30682;7.51438
0;S14;Resting Open;1;0.160127389;0.158216561;0.131082803;0.161146497;0.169426752;0.128917197;0.131719745;1;0.465732484;0.278598726;0.497197452;0.397452229;0.406624204;0.463949045;1;0.445732484;0.378089172;0.328152866;0.472738854;0.361146497;1;0.229171975;0.214522293;0.30955414;0.211592357;1;0.531210191;0.317579618;0.486369427;1;0.258598726;0.402675159;1;0.365350318;1;-3.85737;-2.10307;-4.23055;-0.856035
0;S15;Resting Open;1;0.137197452;0.128152866;0.129681529;0.145095541;0.141656051;0.110191083;0.107133758;1;0.639490446;0.48866242;0.647643312;0.398726115;0.495541401;0.407388535;1;0.638471338;0.435159236;0.280764331;0.475286624;0.287388535;1;0.33477707;0.229426752;0.47044586;0.246369427;1;0.592356688;0.371719745;0.466878981;1;0.253757962;0.408789809;1;0.407388535;1;2.51986;2.67151;1.08509;-0.00134974
0;S16;Resting Open;1;0.124458599;0.113757962;0.118471338;0.137707006;0.149936306;0.114267516;0.122547771;1;0.581019108;0.505732484;0.574522293;0.402038217;0.462802548;0.464840764;1;0.63388535;0.473121019;0.338726115;0.477324841;0.393121019;1;0.447388535;0.343312102;0.454522293;0.36433121;1;0.539490446;0.411847134;0.506751592;1;0.334012739;0.442165605;1;0.41566879;1;8.04035;4.11203;2.213;2.49687
0;S18;Resting Open;1;0.196942675;0.182802548;0.156050955;0.205859873;0.197579618;0.143566879;0.154904459;1;0.712993631;0.554649682;0.641528662;0.478343949;0.55388535;0.428407643;1;0.693757962;0.545859873;0.395414013;0.598980892;0.362038217;1;0.427388535;0.326624204;0.53044586;0.289171975;1;0.638598726;0.438089172;0.508152866;1;0.328280255;0.506624204;1;0.391464968;1;10.4405;7.84515;5.92534;3.88389
0;S19;Resting Open;1;0.167006369;0.163057325;0.153248408;0.162929936;0.146878981;0.118726115;0.121401274;1;0.690700637;0.36089172;0.707006369;0.355159236;0.464840764;0.450191083;1;0.485859873;0.520254777;0.27477707;0.562420382;0.350191083;1;0.289299363;0.187770701;0.399872611;0.220127389;1;0.488025478;0.357070064;0.519235669;1;0.206242038;0.361401274;1;0.308407643;1;-1.16759;0.751662;-0.458085;0.0603672
0;S22;Resting Open;1;0.234394904;0.215159236;0.219363057;0.230955414;0.24866242;0.172356688;0.184968153;1;0.682547771;0.592356688;0.668917197;0.519872611;0.485859873;0.528407643;1;0.669808917;0.554267516;0.437961783;0.490828025;0.464968153;1;0.485732484;0.397324841;0.446496815;0.387388535;1;0.610700637;0.457070064;0.584840764;1;0.364840764;0.48866242;1;0.478089172;1;14.8392;9.50312;5.4118;6.31544
0;S24;Resting Open;1;0.162165605;0.14611465;0.141146497;0.157961783;0.156178344;0.117070064;0.114904459;1;0.532611465;0.417834395;0.642165605;0.451592357;0.445605096;0.477070064;1;0.577579618;0.386624204;0.280509554;0.439745223;0.280509554;1;0.302038217;0.22866242;0.362292994;0.222929936;1;0.636178344;0.344076433;0.580254777;1;0.273757962;0.506369427;1;0.356687898;1;0.279942;2.27011;-1.1082;1.00861
0;S25;Resting Open;1;0.087388535;0.094140127;0.086878981;0.07566879;0.078089172;0.116815287;0.09656051;1;0.554522293;0.237834395;0.47477707;0.267388535;0.482547771;0.444840764;1;0.354649682;0.263312102;0.169808917;0.569808917;0.28866242;1;0.152356688;0.12955414;0.323821656;0.161146497;1;0.48089172;0.264713376;0.491592357;1;0.177961783;0.406369427;1;0.362929936;1;-10.444;-5.66331;-4.95873;-2.7953
0;S26;Resting Open;1;0.082038217;0.091464968;0.084458599;0.076942675;0.075923567;0.097197452;0.090573248;1;0.414012739;0.303057325;0.354522293;0.20343949;0.328280255;0.334267516;1;0.508535032;0.376687898;0.200382166;0.51388535;0.375414013;1;0.269044586;0.156178344;0.385732484;0.25477707;1;0.255796178;0.295414013;0.432101911;1;0.182165605;0.24433121;1;0.336433121;1;-8.18273;-8.69888;-5.58519;-5.25221
0;S27;Resting Open;1;0.088152866;0.094267516;0.086496815;0.094394904;0.09133758;0.081656051;0.096178344;1;0.533630573;0.412229299;0.492866242;0.340509554;0.290063694;0.370318471;1;0.547006369;0.418343949;0.29566879;0.344585987;0.325859873;1;0.319617834;0.228152866;0.336687898;0.27477707;1;0.498598726;0.228535032;0.440764331;1;0.164968153;0.33566879;1;0.273121019;1;-4.25862;-3.65159;-5.49649;-4.07595
